country_code,year,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX
IR,2007,23.0,0.0,111.0,166.0,47.0,12.5,0.93,105.33333333333333,5083.0,,,8.32,61.21666666666666,75.84166666666667
IR,2008,23.0,2.0,,,,,4.02,,,,,13.26,,
IR,2009,23.0,1.0,,,,,1.03,,4646.0,,,8.07,,
IR,2010,26.0,7.0,,,,,2.36,,,,,20.11,,
IR,2011,31.0,0.0,,224.0,115.0,,0.87,108.88888888888889,,,,10.06,,78.28888888888889
IR,2012,27.0,0.0,,190.0,88.0,,0.93,111.4,,,,8.19,,80.13
IR,2013,14.0,0.0,,224.0,123.0,,0.65,111.25,,,,4.32,,80.375
IR,2014,13.0,0.0,,199.0,112.0,,0.86,109.33333333333333,,,,5.41,,78.53333333333333
IR,2015,28.0,3.0,,166.0,69.0,,2.49,108.0,,,,13.81,,76.35555555555555
IR,2016,3.0,0.0,,315.0,156.0,,0.48,107.5,,,,1.62,,77.8375
IR,2017,17.0,2.0,,314.0,194.0,,1.26,108.0,,,,7.94,,77.9
IR,2018,44.0,1.0,,222.0,121.0,,1.02,108.8,,,,15.1,,78.84
IR,2019,32.0,1.0,,201.0,126.0,,1.0,106.0,,,,10.34,,73.66
IR,2020,45.0,2.0,,220.0,124.0,,1.46,107.85714285714286,,,,14.9,,76.3
IR,2021,28.0,1.0,,,,,1.09,,,,,9.56,,
IR,2022,21.0,0.0,,208.0,122.0,,0.78,111.66666666666667,,,,6.19,,81.60000000000001
IR,2023,33.0,0.0,30.0,250.0,117.0,13.0,0.7,110.0,,,,8.64,67.5,81.26
IS,1995,24.0,2.0,0.0,227.0,4.0,38.166666666666664,1.76,102.14285714285714,2873.0,,,12.39,67.75,77.34285714285714
IS,1996,42.0,6.0,0.0,245.0,3.0,37.5,2.13,105.0,928.0,,,20.44,68.53333333333333,77.85714285714286
IS,1997,39.0,8.0,0.0,235.0,1.0,34.0,2.8,100.33333333333333,930.0,,,25.99,67.3,76.10000000000001
IS,1998,31.0,2.0,0.0,251.0,23.0,35.666666666666664,1.6,103.33333333333333,751.0,,,14.62,69.41666666666667,78.33333333333333
IS,1999,25.0,5.0,0.0,203.0,16.0,36.5,1.7,102.0,595.0,,,15.89,66.825,76.175
IS,2000,44.0,9.0,6.0,188.0,28.0,32.333333333333336,2.75,102.66666666666667,2521.0,,,30.15,66.06666666666666,75.63333333333334
IS,2001,37.0,4.0,0.0,200.0,36.0,34.666666666666664,1.68,103.75,2296.0,,,19.3,67.39999999999999,77.95
IS,2002,47.0,10.0,2.0,195.0,24.0,33.0,3.12,105.0,2569.0,,,32.68,66.93333333333334,76.60000000000001
IS,2003,58.0,15.0,4.0,197.0,9.0,34.5,2.29,103.0,2675.0,,,37.37,65.55,76.10000000000001
IS,2004,37.0,8.0,6.0,212.0,19.0,33.333333333333336,3.67,102.66666666666667,2564.0,,,29.44,66.36666666666666,76.23333333333333
IS,2005,39.0,7.0,5.0,193.0,20.0,34.0,2.52,95.5,2582.0,,,22.86,65.15,73.65
IS,2006,40.0,4.0,0.0,271.0,26.0,35.5,1.71,101.5,2454.0,,,20.32,68.3,78.1
IS,2007,36.0,8.0,0.0,196.0,24.0,34.0,2.47,102.66666666666667,1145.0,,,25.37,65.8,75.89999999999999
IS,2008,36.0,3.0,2.0,200.0,27.0,30.0,1.75,102.33333333333333,1011.0,,,18.04,70.05,77.5
IS,2009,47.0,9.0,2.0,185.0,19.0,34.666666666666664,2.8,102.4,2412.0,,,30.74,67.93333333333334,78.96000000000001
IS,2010,24.0,6.0,2.0,233.0,39.0,35.666666666666664,3.87,108.5,1955.0,,,19.34,70.73333333333333,81.94999999999999
IS,2011,52.0,9.0,0.0,172.0,9.0,37.666666666666664,1.69,102.6,2164.0,,,29.21,66.7,77.36
IS,2012,58.0,8.0,3.0,206.0,22.0,34.0,2.68,102.66666666666667,2847.0,,,36.57,67.93333333333334,77.16666666666667
IS,2013,37.0,9.0,0.0,198.0,4.0,35.0,4.44,102.25,2222.0,,,28.01,70.05,78.0
IS,2014,28.0,4.0,0.0,210.0,16.0,35.666666666666664,1.28,103.75,990.0,,,16.9,67.76666666666667,78.5
IS,2015,40.0,9.0,8.0,195.0,37.0,30.666666666666668,2.17,107.75,2383.0,,,23.8,67.73333333333333,78.325
IS,2016,31.0,6.0,0.0,284.0,68.0,33.0,3.61,107.5,2119.0,,,21.96,70.4,81.6
IS,2017,1.0,0.0,,276.0,63.0,,0.49,101.0,970.0,,,0.53,,79.1
IS,2018,31.0,10.0,0.0,293.0,81.0,41.0,2.67,108.5,,,,25.94,71.2,81.7
IS,2019,1.0,0.0,0.0,185.0,22.0,38.0,0.41,106.66666666666667,,,,0.41,69.5,77.26666666666667
IT,1995,73.0,8.0,54.0,131.0,11.0,22.8,1.7,89.55555555555556,4002.0,,,34.26,53.34444444444445,60.46666666666667
IT,1996,80.0,12.0,61.0,136.0,5.0,18.454545454545453,1.8,88.9,4418.0,,,40.32,53.98,60.839999999999996
IT,1997,50.0,5.0,40.0,159.0,0.0,27.454545454545453,1.78,89.2,4115.0,,,24.88,55.46,62.89
IT,1998,51.0,13.0,12.0,164.0,32.0,27.25,2.56,102.57142857142857,3775.0,,,34.93,60.05714285714286,68.35714285714286
IT,1999,63.0,10.0,26.0,161.0,10.0,25.5,1.98,92.0,3280.0,,,34.62,57.7,65.2
IT,2000,48.0,4.0,164.0,0.0,0.0,19.0,1.47,88.83333333333333,3736.0,,,21.04,53.075,59.43333333333334
IT,2001,50.0,6.0,61.0,0.0,0.0,23.0,2.03,89.14285714285714,9828.0,,,27.5,54.15,61.6
IT,2002,77.0,5.0,27.0,0.0,0.0,20.7,2.12,89.42857142857143,9979.0,,,34.84,52.48333333333333,60.51428571428572
IT,2003,44.0,1.0,60.0,3.0,0.0,22.1,1.0,94.25,10055.0,,,18.92,53.63333333333333,63.225
IT,2004,65.0,4.0,59.0,3.0,0.0,21.25,2.14,90.25,10503.0,,,30.05,49.12,60.15
IT,2005,24.0,2.0,100.0,2.0,0.0,18.88888888888889,1.39,91.55555555555556,9766.0,,,11.59,51.083333333333336,61.43333333333333
IT,2006,52.0,1.0,72.0,0.0,0.0,21.6,1.56,90.28571428571429,10017.0,,,20.4,54.1,60.31428571428571
IT,2007,42.0,4.0,56.0,217.0,27.0,26.8,2.1,103.57142857142857,1777.0,,,20.65,62.7,69.5
IT,2008,72.0,4.0,54.0,132.0,10.0,28.75,2.46,94.8,1484.0,,,35.94,66.0,67.49
IT,2009,52.0,7.0,12.0,39.0,0.0,27.5,1.83,92.5,,,,26.23,,64.325
IT,2010,62.0,9.0,,38.0,0.0,,2.64,95.0,,,,35.17,,62.099999999999994
IT,2011,45.0,3.0,,174.0,26.0,,2.38,100.0,,,,24.44,,72.18333333333334
IT,2012,53.0,5.0,,165.0,56.0,,2.16,99.75,,,,25.33,,71.6
IT,2013,85.0,6.0,,146.0,12.0,,2.44,96.16666666666667,,,,40.76,,67.76666666666667
IT,2014,80.0,6.0,,151.0,3.0,,1.69,94.0,,,,42.13,,68.18333333333334
IT,2015,53.0,1.0,,155.0,24.0,,1.1,99.5,,,,20.37,,72.65
IT,2016,65.0,6.0,,136.0,5.0,,2.68,96.0,,,,33.85,,69.25
IT,2017,59.0,1.0,,,,,1.34,,,,,20.94,,
IT,2018,79.0,7.0,,166.0,30.0,,2.05,102.0,,,,36.03,,72.23333333333333
IT,2019,66.0,5.0,128.0,,,5.0,1.22,,,,,29.36,,
IT,2020,50.0,9.0,160.0,155.0,14.0,3.0,2.72,96.0,,,,33.69,,69.7
IT,2022,37.0,3.0,,167.0,20.0,,2.13,99.33333333333333,,,,16.89,,69.26666666666667
IT,2023,54.0,5.0,,191.0,39.0,,2.13,106.0,,,,28.19,,74.5
IV,2012,,,,332.0,220.0,,,100.0,,,,,,91.5
IV,2013,,,,347.0,194.0,,,99.66666666666667,,,,,,90.03333333333335
IV,2015,,,0.0,,,57.0,,,,,,,,
IV,2016,,,0.0,,,58.0,,,,,,,,
IV,2020,,,0.0,,,53.0,,,,,,,,
JA,1995,97.0,5.0,127.0,100.0,1.0,33.0,1.42,94.91111111111111,7634.0,,,41.3,64.01111111111112,67.82444444444444
JA,1996,66.0,8.0,148.0,92.0,0.0,32.333333333333336,4.96,95.61728395061728,7895.0,,,40.71,63.41111111111112,66.33333333333333
JA,1997,72.0,9.0,130.0,23.0,0.0,34.55555555555556,3.98,94.04545454545455,7959.0,,,48.15,64.38888888888889,69.67272727272727
JA,1998,69.0,14.0,141.0,120.0,0.0,16.5,5.35,91.04545454545455,7966.0,,,52.83,50.5,60.58636363636364
JA,2000,76.0,10.0,151.0,93.0,5.0,34.833333333333336,2.13,96.81333333333333,7727.0,,,42.48,63.800000000000004,68.44666666666667
JA,2001,,,25.0,97.0,0.0,24.0,,95.66666666666667,,,,,60.7,67.44333333333333
JA,2002,78.0,17.0,0.0,94.0,0.0,39.0,16.4,95.71739130434783,2902.0,,,86.63,67.3,68.94347826086957
JA,2003,86.0,13.0,,103.0,0.0,,6.13,94.4,384.0,,,56.61,,67.4975
JA,2005,83.0,17.0,0.0,96.0,0.0,29.0,6.06,94.14285714285714,2609.0,,,65.62,60.900000000000006,69.08095238095238
JA,2006,107.0,4.0,,113.0,2.0,,1.36,96.02127659574468,,,,35.9,,67.14787234042552
JA,2007,89.0,4.0,,110.0,4.0,,2.83,94.5,,,,33.59,,55.2
JA,2010,113.0,13.0,,148.0,42.0,,4.06,97.0,,,,55.76,,69.21846153846154
JA,2011,94.0,8.0,,100.0,1.0,,2.25,94.76190476190476,,,,43.14,,61.34285714285714
JA,2015,91.0,6.0,,100.0,0.0,,4.09,96.61666666666666,,,,41.24,,67.645
JA,2016,125.0,12.0,,93.0,2.0,,2.91,95.52380952380952,,,,60.96,,65.5904761904762
JA,2020,115.0,1.0,,,,,2.91,,,,,39.54,,
JA,2021,97.0,9.0,,,,,2.87,,,,,42.32,,
JA,2022,99.0,9.0,,,,,3.78,,,,,46.63,,
JA,2023,115.0,7.0,,,,,2.99,,,,,48.21,,
JM,1999,,,,,,,,,0.0,,,,,
JM,2000,,,0.0,349.0,121.0,65.5,,96.5,0.0,,,,81.6,89.3
JM,2001,,,0.0,351.0,152.0,67.0,,97.5,0.0,,,,82.1,89.44999999999999
JM,2002,,,0.0,342.0,142.0,68.0,,95.0,0.0,,,,81.6,89.3
JM,2003,,,0.0,347.0,186.0,67.0,,95.0,0.0,,,,81.6,89.6
JM,2004,,,0.0,353.0,135.0,66.0,,94.0,0.0,,,,81.4,88.8
JM,2005,,,0.0,354.0,166.0,66.0,,96.0,0.0,,,,81.6,89.0
JM,2007,,,0.0,345.0,172.0,68.0,,95.0,0.0,,,,81.6,89.7
JM,2014,24.0,1.0,,,,,4.35,,,,,11.38,,
JM,2015,22.0,3.0,,,,,3.33,,,,,13.17,,
JM,2017,,,0.0,341.0,169.0,66.0,,96.0,,,,,82.1,90.0
JM,2018,27.0,3.0,0.0,352.0,224.0,67.0,7.27,97.0,0.0,,,20.39,82.7,90.6
JM,2019,55.0,9.0,0.0,356.0,228.0,69.5,4.39,97.0,0.0,,,31.53,82.85,90.5
JM,2020,83.0,9.0,0.0,347.0,218.0,67.5,3.01,97.0,0.0,,,45.74,82.8,90.5
JM,2021,,,0.0,340.0,206.0,69.0,,96.0,0.0,,,,82.6,90.6
JM,2022,60.0,12.0,,,,,3.4,,0.0,,,38.13,,
JM,2023,71.0,13.0,0.0,339.0,229.0,68.0,3.02,98.0,,,,42.09,83.7,91.7
JO,1996,,,,201.0,85.0,,,106.0,,,,,,76.4
JO,1997,,,,212.0,129.0,,,108.5,,,,,,83.05000000000001
JO,2007,,,,288.0,165.0,,,115.0,,,,,,89.1
JO,2014,,,,309.0,168.0,,,111.0,,,,,,89.4
JO,2016,,,,232.0,130.0,,,108.0,,,,,,79.95
JO,2017,,,,242.0,122.0,,,109.5,,,,,,80.0
JO,2018,,,,250.0,137.0,,,106.0,,,,,,80.15
JO,2019,,,,222.0,146.0,,,110.0,,,,,,81.2
JQ,1995,30.0,5.0,0.0,365.0,87.0,65.0,2.02,93.0,,,,17.42,81.3,87.2
JU,1996,44.0,9.0,,,,,2.36,,,,,28.08,,
JU,1997,45.0,18.0,,,,,7.76,,,,,59.26,,
JU,2007,,,,349.0,71.0,,,93.0,,,,,,86.9
JU,2008,,,,360.0,45.0,,,92.0,,,,,,86.1
JU,2009,,,,348.0,73.0,,,92.0,,,,,,86.7
JU,2017,,,,358.0,78.0,,,93.0,,,,,,87.2
KE,1995,49.0,2.0,0.0,,,62.0,1.25,,,,,20.16,,
KE,1996,13.0,0.0,,,,,0.71,,,,,5.06,,
KE,1997,77.0,13.0,,,,,2.77,,,,,50.79,,
KE,2009,,,,330.0,312.0,,,102.0,,,,,,95.1
KE,2020,,,0.0,,,67.0,,,,,,,,
KG,1995,31.0,0.0,163.0,102.0,0.0,-21.0,0.71,94.5,9542.0,,,9.86,39.4,59.1
KG,1996,,,180.0,88.0,2.0,-17.0,,87.0,9194.0,,,,39.6,49.1
KG,1997,,,147.0,135.0,6.0,-13.0,,97.0,8232.0,,,,43.8,55.6
KG,1998,,,161.0,99.0,1.0,-13.0,,91.0,8502.0,,,,41.5,52.3
KG,1999,,,171.0,157.0,25.0,-25.0,,92.0,9151.0,,,,39.7,58.05
KG,2000,,,169.0,165.0,43.0,-12.0,,94.33333333333333,8453.0,,,,40.9,59.9
KG,2001,,,157.0,165.0,33.0,-14.0,,97.25,8671.0,,,,41.7,62.125
KG,2002,,,142.0,163.0,30.0,-20.0,,97.5,9010.0,,,,41.8,61.875
KG,2003,,,182.0,98.0,0.0,-18.0,,95.75,9164.0,,,,38.0,59.925
KG,2004,,,162.0,169.0,32.0,-19.0,,97.25,9022.0,,,,41.8,62.525
KG,2005,,,163.0,170.0,34.0,-13.0,,99.66666666666667,8671.0,,,,47.25,63.166666666666664
KG,2006,,,146.0,113.0,5.0,-12.0,,97.2,8903.0,,,,48.65,63.279999999999994
KG,2007,,,159.0,123.0,0.0,-14.0,,99.2,7267.0,,,,49.55,63.98
KG,2008,,,,121.0,3.0,,,99.8,8862.0,,,,,62.56
KG,2009,,,,171.0,31.0,,,90.66666666666667,,,,,,59.23333333333333
KG,2010,,,,168.0,41.0,,,93.0,,,,,,59.300000000000004
KG,2011,,,,175.0,46.0,,,93.85714285714286,,,,,,58.142857142857146
KG,2012,,,,106.0,1.0,,,91.16666666666667,,,,,,56.38333333333333
KG,2013,,,,185.0,40.0,,,95.71428571428571,,,,,,59.957142857142856
KG,2014,,,,169.0,49.0,,,94.85714285714286,,,,,,57.75714285714286
KG,2015,,,,169.0,55.0,,,101.0,,,,,,63.550000000000004
KG,2016,,,,180.0,29.0,,,93.57142857142857,,,,,,60.15714285714286
KG,2017,,,,177.0,49.0,,,95.0,,,,,,59.457142857142856
KG,2018,,,,173.0,38.0,,,94.66666666666667,,,,,,60.01666666666667
KG,2019,,,,171.0,53.0,,,96.14285714285714,,,,,,60.871428571428574
KG,2020,,,,173.0,48.0,,,92.25,,,,,,58.15
KG,2022,,,,177.0,49.0,,,96.5,,,,,,60.025
KG,2023,,,,187.0,61.0,,,98.83333333333333,,,,,,63.833333333333336
KN,1995,,,,73.0,3.0,,,91.66666666666667,,,,,,58.86666666666667
KN,1996,,,,127.0,2.0,,,91.0,,,,,,57.53333333333333
KN,1997,,,,138.0,22.0,,,97.0,,,,,,60.8
KN,1998,,,,149.0,1.0,,,90.33333333333333,,,,,,61.9
KN,1999,,,,148.0,24.0,,,94.5,,,,,,61.55
KN,2001,,,,119.0,4.0,,,93.0,,,,,,57.56666666666666
KN,2003,,,,99.0,0.0,,,89.0,,,,,,59.833333333333336
KN,2008,,,,143.0,14.0,,,94.16666666666667,,,,,,59.51666666666667
KN,2010,,,,129.0,7.0,,,93.2,,,,,,55.760000000000005
KN,2011,,,,123.0,6.0,,,93.33333333333333,,,,,,57.333333333333336
KN,2012,,,,143.0,2.0,,,92.0,,,,,,56.53333333333333
KN,2013,,,,130.0,1.0,,,93.5,,,,,,57.325
KN,2014,,,,150.0,5.0,,,95.33333333333333,,,,,,59.78333333333333
KN,2015,,,,,,,,,8311.0,,,,,
KN,2016,,,187.0,144.0,7.0,-8.5,,95.83333333333333,,,,,48.36666666666667,58.75
KN,2020,,,,139.0,30.0,,,95.16666666666667,,,,,,59.78333333333333
KS,1995,52.0,13.0,99.0,144.0,3.0,18.333333333333332,5.35,94.0,4858.0,,,52.4,55.699999999999996,63.525
KS,1996,55.0,9.0,99.0,146.0,9.0,14.333333333333334,3.15,95.57142857142857,5337.0,,,36.57,55.4,63.31428571428571
KS,1997,52.0,12.0,84.0,146.0,13.0,12.0,10.28,94.66666666666667,4968.0,,,49.65,56.333333333333336,64.6888888888889
KS,1998,71.0,22.0,82.0,169.0,4.0,13.333333333333334,4.13,91.125,4486.0,,,64.49,57.5,65.1375
KS,1999,51.0,16.0,91.0,146.0,15.0,15.333333333333334,10.08,92.75,4526.0,,,57.99,56.43333333333334,64.2375
KS,2000,,,,147.0,15.0,,,95.0,,,,,,64.33333333333333
KS,2001,,,,171.0,13.0,,,96.125,,,,,,65.375
KS,2004,,,,119.0,2.0,,,93.5,,,,,,64.1
KS,2005,,,,166.0,32.0,,,95.5,,,,,,65.3
KS,2007,,,,108.0,3.0,,,103.0,,,,,,62.1
KS,2008,,,,155.0,1.0,,,93.4,,,,,,64.15
KS,2009,,,,151.0,0.0,,,91.44444444444444,,,,,,63.800000000000004
KS,2010,,,,139.0,1.0,,,93.75,,,,,,63.325
KS,2011,,,,134.0,2.0,,,92.5,,,,,,62.8
KS,2012,,,,159.0,10.0,,,95.8,,,,,,62.910000000000004
KS,2013,,,,141.0,0.0,,,95.22222222222223,,,,,,64.48888888888888
KS,2014,,,,152.0,4.0,,,95.125,,,,,,64.75
KS,2015,,,,154.0,1.0,,,95.9,,,,,,65.3
KT,1996,,,,366.0,0.0,,,86.0,,,,,,81.6
KT,1997,,,0.0,365.0,0.0,64.0,,86.0,0.0,,,,76.8,80.5
KT,1998,,,0.0,365.0,0.0,68.0,,86.0,0.0,,,,78.1,81.8
KT,1999,,,0.0,363.0,0.0,68.0,,85.0,0.0,,,,76.9,80.7
KT,2000,,,0.0,364.0,0.0,67.0,,85.0,0.0,,,,76.6,80.4
KT,2004,,,,350.0,0.0,,,85.0,,,,,,80.6
KT,2005,,,,345.0,0.0,,,87.0,,,,,,81.3
KU,1995,,,0.0,,,35.0,,,,,,,,
KU,1996,,,0.0,322.0,190.0,40.0,,121.0,,,,,79.8,92.5
KU,1997,,,1.0,305.0,187.0,32.0,,120.0,748.0,,,,78.2,91.1
KU,1998,,,0.0,319.0,206.0,35.0,,124.0,780.0,,,,80.0,94.0
KU,2008,5.0,0.0,6.0,,,28.666666666666668,0.57,,,,,2.35,,
KU,2009,,,5.0,,,25.666666666666668,,,,,,,,
KU,2010,,,0.0,,,32.0,,,,,,,,
KU,2012,,,4.0,,,24.0,,,,,,,,
KU,2020,,,2.0,292.0,207.0,29.0,,123.0,,,,,79.1,92.2
KU,2022,,,,,,,,,813.0,,,,,
KZ,1995,42.0,1.0,175.0,100.0,5.0,-19.217391304347824,1.92,101.21739130434783,10129.0,,,13.81,45.62173913043478,56.19565217391305
KZ,1996,42.0,1.0,206.0,77.0,5.0,-25.91304347826087,1.17,101.56,11323.0,,,15.24,40.92608695652174,52.156000000000006
KZ,1997,39.0,0.0,165.0,88.0,3.0,-28.08695652173913,0.65,101.65384615384616,10509.0,,,11.95,44.495652173913044,56.30384615384616
KZ,1998,34.0,0.0,196.0,102.0,22.0,-28.375,0.71,103.5,11267.0,,,11.81,42.125,52.4625
KZ,2000,42.0,0.0,197.0,98.0,9.0,-18.416666666666668,0.75,102.96153846153847,9981.0,,,14.66,44.42916666666667,55.70384615384615
KZ,2001,60.0,2.0,183.0,85.0,1.0,-25.2,1.52,100.5,11182.0,,,22.39,44.571999999999996,56.921875
KZ,2002,52.0,0.0,190.0,69.0,0.0,-25.8,0.77,103.18518518518519,10151.0,,,16.48,45.676,55.84444444444444
KZ,2003,32.0,1.0,197.0,100.0,2.0,-23.444444444444443,1.05,97.33333333333333,11222.0,,,11.37,39.233333333333334,49.05555555555556
KZ,2005,39.0,1.0,185.0,97.0,4.0,-21.76,1.11,104.11764705882354,9819.0,,,12.65,45.016000000000005,56.67941176470588
KZ,2006,,,169.0,111.0,13.0,-32.583333333333336,,100.88235294117646,9587.0,,,,44.88333333333333,57.54117647058824
KZ,2007,,,,118.0,23.0,,,103.94444444444444,,,,,,61.03333333333333
KZ,2009,,,,129.0,16.0,,,99.82352941176471,,,,,,59.67058823529412
KZ,2010,,,,151.0,83.0,,,104.88235294117646,,,,,,62.788235294117655
KZ,2011,,,,146.0,53.0,,,103.77777777777777,,,,,,56.983333333333334
KZ,2012,,,,168.0,60.0,,,104.52941176470588,,,,,,59.80588235294118
KZ,2013,,,,165.0,67.0,,,103.07692307692308,,,,,,64.27692307692308
KZ,2014,,,,152.0,70.0,,,102.375,,,,,,57.8375
KZ,2015,,,,156.0,75.0,,,109.33333333333333,,,,,,64.82222222222222
KZ,2016,,,,136.0,4.0,,,101.91666666666667,,,,,,63.63333333333333
KZ,2017,,,,151.0,70.0,,,106.84210526315789,,,,,,61.41052631578947
KZ,2018,,,,157.0,68.0,,,103.93333333333334,,,,,,59.11333333333334
KZ,2019,,,,152.0,60.0,,,104.48571428571428,,,,,,62.20285714285714
KZ,2020,,,,156.0,65.0,,,102.46341463414635,,,,,,60.80487804878049
KZ,2022,,,194.0,150.0,22.0,-15.0,,104.30555555555556,10130.0,,,,36.6,61.34166666666667
KZ,2023,,,,145.0,43.0,,,106.61538461538461,,,,,,62.861538461538466
LA,2015,,,,330.0,160.0,,,105.0,,,,,,90.05
LA,2022,,,0.0,335.0,179.0,50.0,,99.5,,,,,79.95,89.55000000000001
LA,2023,,,0.0,,,47.5,,,,,,,,
LE,1997,35.0,3.0,,,,,1.57,,,,,16.47,,
LE,2001,,,,216.0,95.0,,,105.0,,,,,,75.9
LE,2009,,,,203.0,69.0,,,100.0,,,,,,74.0
LE,2010,,,,253.0,108.0,,,110.0,,,,,,79.2
LE,2014,,,,273.0,53.0,,,99.0,,,,,,79.5
LG,1995,64.0,3.0,,,,,1.43,,,,,23.83,,
LG,1996,63.0,2.0,,,,,1.31,,,,,19.6,,
LG,1997,69.0,3.0,,,,,1.17,,,,,22.73,,
LG,1998,78.0,1.0,,,,,1.24,,,,,23.39,,
LG,2000,60.0,1.0,62.0,32.0,0.0,-4.0,1.21,83.0,,,,19.98,47.6,53.5
LG,2001,83.0,1.0,113.0,52.0,0.0,-12.0,1.59,88.0,6872.0,,,28.09,45.8,51.5
LG,2002,73.0,0.0,95.0,88.0,1.0,-2.0,0.94,91.0,6380.0,,,23.11,46.8,53.1
LG,2003,54.0,2.0,,,,,1.46,,,,,18.31,,
LG,2005,54.0,1.0,120.0,39.0,0.0,-3.0,1.16,87.0,7167.0,,,20.24,45.0,50.9
LG,2006,55.0,1.0,104.0,70.0,0.0,-12.0,1.2,86.0,7575.0,,,18.01,46.3,52.4
LG,2007,73.0,2.0,128.0,92.0,0.0,-20.0,1.9,87.0,6700.0,,,26.81,45.1,54.0
LG,2008,84.0,1.0,56.0,78.0,0.0,10.666666666666666,1.16,81.5,6879.0,,,25.89,46.650000000000006,53.15
LG,2009,,,94.0,49.0,0.0,4.0,,86.0,6769.0,,,,45.9,51.5
LG,2010,94.0,3.0,128.0,58.0,0.0,-9.0,3.82,90.0,7630.0,,,37.06,42.9,49.1
LG,2011,65.0,2.0,95.0,61.0,0.0,-9.333333333333334,1.17,86.0,7741.0,,,22.0,45.96666666666667,52.46666666666667
LG,2012,104.0,1.0,142.0,57.0,2.0,-19.5,1.68,89.5,7507.0,,,30.51,43.8,50.5
LG,2013,,,102.0,51.0,0.0,0.0,,87.0,7391.0,,,,46.3,52.1
LG,2015,62.0,1.0,55.0,45.0,0.0,19.0,1.14,84.5,6454.0,,,19.54,47.9,53.6
LG,2016,52.0,0.0,89.0,60.0,0.0,-4.333333333333333,0.87,87.0,6108.0,,,21.2,45.666666666666664,51.73333333333333
LG,2017,79.0,1.0,94.0,45.0,0.0,8.0,1.02,81.66666666666667,6673.0,,,26.17,46.2,51.333333333333336
LG,2020,61.0,1.0,39.0,42.0,0.0,18.5,1.97,85.5,6816.0,,,20.98,48.150000000000006,54.650000000000006
LG,2021,62.0,2.0,138.0,85.0,7.0,-17.0,1.4,92.0,6490.0,,,21.31,43.8,52.5
LG,2022,53.0,0.0,108.0,54.0,0.0,-0.3333333333333333,0.98,88.3,7774.0,,,17.06,45.083333333333336,52.04
LG,2023,,,94.0,52.0,0.0,4.0,,85.0,6499.0,,,,46.35,53.35
LH,1995,75.0,1.0,133.0,71.0,0.0,-7.833333333333333,1.37,87.33333333333333,7133.0,,,26.61,44.88333333333333,51.81666666666666
LH,1996,51.0,0.0,158.0,69.0,0.0,-19.666666666666668,0.82,85.83333333333333,8730.0,,,17.97,41.949999999999996,49.38333333333333
LH,1997,72.0,2.0,135.0,78.0,0.0,-13.333333333333334,1.41,87.5,7834.0,,,25.24,44.36666666666667,51.18333333333334
LH,1998,82.0,4.0,122.0,56.0,0.0,-5.5,1.65,90.0,7182.0,,,31.44,44.35,50.88333333333333
LH,1999,79.0,2.0,115.0,84.0,1.0,-5.4,1.05,90.4,7877.0,,,23.7,46.12,53.32000000000001
LH,2000,66.0,1.0,93.0,60.0,0.0,-2.3333333333333335,1.7,86.0,6865.0,,,23.02,46.949999999999996,53.949999999999996
LH,2001,73.0,5.0,133.0,68.0,0.0,-7.166666666666667,2.49,90.16666666666667,7055.0,,,27.74,45.25,52.1
LH,2002,75.0,2.0,129.0,100.0,1.0,-11.5,1.28,90.75,6858.0,,,22.87,46.150000000000006,53.775
LH,2003,62.0,2.0,123.0,72.0,1.0,-20.666666666666668,1.09,87.66666666666667,8255.0,,,20.83,44.61666666666667,51.65
LH,2004,78.0,1.0,127.0,55.0,0.0,-6.5,1.31,83.66666666666667,7588.0,,,23.64,44.53333333333333,51.300000000000004
LH,2005,57.0,1.0,132.0,82.0,0.0,-8.166666666666666,1.22,88.0,7510.0,,,15.62,44.75,52.06666666666666
LH,2006,66.0,4.0,105.0,94.0,5.0,-16.0,1.38,92.66666666666667,7817.0,,,23.84,45.699999999999996,53.18333333333334
LH,2007,85.0,2.0,99.0,76.0,0.0,-7.333333333333333,1.2,89.83333333333333,6237.0,,,29.29,46.48333333333333,53.46666666666667
LH,2008,80.0,1.0,80.0,69.0,0.0,5.166666666666667,1.42,84.5,6766.0,,,25.02,47.06666666666666,53.75
LH,2009,67.0,1.0,121.0,75.0,0.0,-5.333333333333333,1.6,86.0,7082.0,,,23.24,45.06666666666666,51.81666666666666
LH,2010,87.0,2.0,126.0,76.0,2.0,-9.0,1.8,91.0,7488.0,,,27.48,44.3,50.9
LH,2011,85.0,1.0,90.0,83.0,0.0,-2.0,1.14,88.0,7553.0,,,26.83,46.8,53.5
LH,2012,104.0,1.0,102.0,64.0,4.0,-12.0,1.54,91.0,6901.0,,,34.78,45.4,51.8
LH,2013,76.0,1.0,113.0,82.0,1.0,2.0,1.76,92.0,7348.0,,,27.07,46.5,52.8
LH,2014,71.0,0.0,81.0,76.0,5.0,1.0,0.82,96.0,6370.0,,,22.49,47.9,54.8
LH,2015,78.0,0.0,75.0,68.0,1.0,9.0,0.94,92.0,6454.0,,,26.41,48.4,55.4
LH,2016,102.0,1.0,95.0,81.0,1.0,-2.0,2.71,90.0,6366.0,,,35.53,47.0,53.6
