code,date,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
HR,1999-01-01T00:00:00,80.53846153846153,20.259217591898693,11.923076923076923,7.041088202609244,53.53846153846154,49.150475387011575,142.07692307692307,44.89517705808635,4.6923076923076925,5.250152622934172,16.153846153846153,12.348050816803395,2.626153846153846,0.9181370491520539,91.61538461538461,6.640010812471889,4463.7692307692305,1947.5510756608396,,,,,45.13230769230769,19.071368223004765,55.91538461538461,6.718611730837227,63.25384615384615,6.368361299504421
HR,2000-01-01T00:00:00,61.07692307692308,18.327854659240845,9.615384615384615,8.799038409001117,44.69230769230769,41.65810168379539,155.53846153846155,43.54808718458134,15.384615384615385,10.935709560414614,11.923076923076923,13.82305766018948,2.7053846153846157,1.4614126464065254,96.61538461538461,6.801206529463007,4127.7692307692305,1859.9046191425225,,,,,36.61230769230769,19.539973197630093,57.45384615384615,6.345420315027128,65.33076923076922,5.969140727578889
HR,2001-01-01T00:00:00,74.92307692307692,21.569506015289033,9.615384615384615,7.467021511714712,50.92307692307692,50.31974685028655,140.69230769230768,42.30717948407145,12.307692307692308,10.102677989726415,13.0,14.742229591663987,2.6915384615384617,1.0005235808802488,94.3076923076923,6.562324478727229,3504.4615384615386,1887.7152687567677,,,,,41.642307692307696,18.25920642390488,56.0923076923077,6.768242206371059,63.58461538461539,6.369699908400467
HR,2002-01-01T00:00:00,79.8,17.067187492052955,14.1,7.534365710971739,36.09090909090909,31.916937652144963,145.5,20.47836996354047,8.166666666666666,6.534291828267979,15.727272727272727,11.705476573731708,3.322,1.4340680287598324,94.25,2.7675062617979584,3870.2727272727275,1330.0539907018128,,,,,48.307,14.427875835032372,57.8,4.641336014554431,65.075,3.22465642990212
HR,2003-01-01T00:00:00,55.5,15.653704403062601,6.714285714285714,5.268609091424581,60.61538461538461,55.483538792357834,146.92857142857142,34.387977070961405,33.07142857142857,15.464422124617254,13.076923076923077,18.4637552087937,1.8900000000000001,0.46326599768964766,97.35714285714286,6.344072252682242,3940.6363636363635,1389.8644014958634,,,,,29.56642857142857,12.377120087013443,56.676923076923075,7.102834392709463,64.57857142857144,6.397496934971288
HR,2004-01-01T00:00:00,83.14285714285714,17.257583139715013,12.214285714285714,7.8070832870252795,53.76923076923077,50.44329133815161,131.92857142857142,40.97741270075932,7.785714285714286,7.443929601499997,14.538461538461538,11.573067762520767,2.6,1.1040345591023444,93.64285714285714,6.283153824157258,4372.538461538462,2048.379628526925,,,,,46.38428571428572,16.121617457642067,55.53846153846154,6.919241102599146,62.51428571428572,6.4232578772957405
HR,2005-01-01T00:00:00,84.0,16.975472502014984,11.307692307692308,6.236780892210011,65.0,55.57727353274298,128.6153846153846,41.29475039586037,8.76923076923077,7.131547823507486,10.0,15.116216457830975,3.617692307692308,1.7352048574839507,93.53846153846153,5.709865506521509,4401.846153846154,2028.585050643011,,,,,48.386923076923075,14.555656051065615,54.42307692307692,7.075680632296542,61.79230769230769,6.83867208582455
HR,2006-01-01T00:00:00,66.92857142857143,10.454769141506558,8.642857142857142,6.356185876852478,52.15384615384615,48.10898418148484,140.14285714285714,38.937538033777486,16.071428571428573,10.615404522994552,14.538461538461538,13.611364030442752,2.3778571428571427,1.059740015805245,93.71428571428571,5.676247018918417,4560.0,2109.917573429509,,,,,36.86571428571428,13.343370416275421,55.93846153846154,6.623385144262016,63.300000000000004,6.124729193385427
HR,2007-01-01T00:00:00,70.07142857142857,13.470562124723822,9.857142857142858,7.346973661176551,40.46153846153846,46.901697525454566,146.42857142857142,40.8048154882848,18.071428571428573,10.99975024691495,22.153846153846153,10.204951035699565,2.5,0.9898484732523459,98.14285714285714,6.322817566403604,3287.0,1725.7438492816173,,,,,39.61714285714286,15.035530958658933,57.19230769230769,6.582864313055719,64.82142857142857,6.03938083574143
HR,2008-01-01T00:00:00,74.57142857142857,22.575392613382203,8.928571428571429,5.810657128392302,41.15384615384615,47.52866881130124,137.84615384615384,40.942736746676964,16.846153846153847,16.64254664930698,18.307692307692307,8.83538921406989,2.417857142857143,0.9163739459364877,92.6923076923077,5.907405174646134,4232.0,1946.2769587086007,,,,,38.826428571428565,16.769473000821304,57.176923076923075,6.510012013065446,64.76153846153846,6.2719665259441655
HR,2009-01-01T00:00:00,80.85714285714286,18.144111750339036,10.357142857142858,5.83895595063078,44.46153846153846,44.649776753110025,149.3846153846154,39.59069432231616,15.0,12.376052143824648,12.076923076923077,14.574301232314928,2.8150000000000004,1.1238104822433361,93.6923076923077,6.10170215847752,3992.769230769231,1909.3331800153926,,,,,45.15,15.62342275116239,56.861538461538466,6.588947622286184,64.4,6.283045970440345
HR,2010-01-01T00:00:00,94.64285714285714,16.165524297843724,13.642857142857142,7.6922252742837465,55.07692307692308,50.67126328676761,124.64285714285714,38.1587919959923,12.142857142857142,10.014275524755364,15.0,12.227019260637483,3.1785714285714284,1.570643460216506,94.35714285714286,5.891416740376733,4174.692307692308,1933.3461228577855,,,,,54.857142857142854,18.56504383908782,55.30769230769231,6.846709859300006,62.23571428571428,6.39093193431216
HR,2011-01-01T00:00:00,49.142857142857146,11.474769264361251,7.714285714285714,5.312229307906448,54.15384615384615,53.19750331523425,153.85714285714286,39.498504631591665,19.071428571428573,10.68762250106518,20.615384615384617,11.354429836987718,2.5064285714285712,0.9080207312345068,96.5,5.034496384560607,4115.076923076923,1967.6572559577232,,,,,28.771428571428572,11.197436421680742,57.20769230769231,6.846588145256675,65.12142857142858,6.126635238094344
HR,2012-01-01T00:00:00,69.5,13.932529727776812,8.928571428571429,5.85023715119949,51.07692307692308,45.00826134992985,155.07142857142858,35.592705142215024,33.857142857142854,17.35979946205132,10.307692307692308,16.423482250447655,3.065,1.780746386296401,98.0,5.909575020513482,4151.461538461538,1892.3218372933914,,,,,40.31357142857143,15.507521057237332,57.29230769230769,6.684616859933152,65.23571428571428,6.067264894225674
HR,2013-01-01T00:00:00,86.57142857142857,19.154088881466556,14.0,10.250703540583109,47.30769230769231,50.15706101069688,143.14285714285714,41.41136436898811,18.642857142857142,8.289076619792533,21.0,11.481869766433224,2.896428571428572,2.1206733587484647,99.64285714285714,5.300321366993382,3981.769230769231,1952.1083112815124,,,,,52.087857142857146,21.271340480190144,56.70769230769231,6.890266267044346,63.93571428571429,6.376230758161024
HR,2014-01-01T00:00:00,97.78571428571429,23.11901838290309,16.071428571428573,8.588581737617467,27.076923076923077,35.0082407880905,139.28571428571428,41.377118484325784,3.7142857142857144,4.28644682384214,15.692307692307692,11.345958277323659,3.5421428571428573,1.6532912562588535,90.71428571428571,5.312229307906447,3432.846153846154,1846.8206394663705,,,,,59.885,20.18398212978263,57.784615384615385,6.296804236256958,64.64285714285714,5.942120093770506
HR,2015-01-01T00:00:00,60.92857142857143,9.887554614955926,10.857142857142858,4.849379704300697,44.69230769230769,50.19525976189487,144.23076923076923,38.30177072963652,29.846153846153847,13.837426024169343,17.76923076923077,14.307071946848794,3.277857142857143,1.2832781254477716,98.0,5.099019513592784,3763.4615384615386,1909.8491482917623,,,,,39.915,11.774240952180316,57.638461538461534,6.6636499584860225,65.41538461538461,6.3085717023013155
HR,2016-01-01T00:00:00,79.42857142857143,22.232043006969384,10.142857142857142,8.707707839849464,44.69230769230769,46.92082802513296,140.30769230769232,40.951973121744736,12.538461538461538,10.974329019848888,19.615384615384617,9.844951849708403,2.3407142857142857,0.7289978820873982,92.6923076923077,6.142537686556691,3639.076923076923,1855.162143027686,,,,,43.87785714285714,20.388458340847734,57.05384615384616,6.685383981070868,64.6,6.25846093966666
HR,2017-01-01T00:00:00,64.64285714285714,15.380342813310278,11.214285714285714,8.919973882581388,49.76923076923077,46.96834722476022,147.69230769230768,37.404065321353805,26.076923076923077,11.807212050702589,11.153846153846153,10.683680341578254,3.267857142857143,1.8828381954723754,99.3076923076923,5.893281702987667,4067.769230769231,1890.8728211175455,,,,,42.04928571428571,19.95655838383644,56.94615384615384,6.606766151027215,65.06923076923077,6.1647363576210115
HR,2018-01-01T00:00:00,80.71428571428571,15.434370094687381,10.428571428571429,5.345224838248488,45.15384615384615,44.07540159364434,166.92307692307693,50.797738693865654,16.692307692307693,10.949768759998353,12.615384615384615,13.288707370912476,2.950714285714286,2.191176235884119,92.84615384615384,6.282862323364961,3876.769230769231,1877.4226195259532,,,,,43.35142857142857,13.739210512052923,58.223076923076924,6.840705841523695,65.66923076923078,6.5729730228393874
HR,2019-01-01T00:00:00,78.92857142857143,14.876229287094157,13.928571428571429,7.710774536714451,40.61538461538461,44.441981769378195,145.92307692307693,38.0930035974708,20.76923076923077,16.192353371030034,21.615384615384617,10.235057901956894,2.6207142857142856,0.7047363313348451,95.6923076923077,5.963564585388723,3788.6923076923076,1813.0027295721034,,,,,48.23714285714285,17.378042480082744,58.146153846153844,6.498796732808233,65.83076923076923,6.222055477008733
HR,2020-01-01T00:00:00,67.5,16.467599041202643,11.75,6.566097498791529,43.083333333333336,49.74198580188724,142.8181818181818,47.9036912603156,14.818181818181818,15.151357574938173,25.166666666666668,10.007572890142502,3.1766666666666663,1.3101862000448175,93.54545454545455,6.31448551132452,3420.3333333333335,1924.3336666508906,,,,,40.73583333333334,14.376964819607872,57.5,7.165333209279245,65.48181818181818,6.932361528630514
HR,2021-01-01T00:00:00,72.23076923076923,12.497692094635221,10.0,7.1763500472036625,48.46153846153846,50.3994301962092,139.15384615384616,38.076340321880885,23.846153846153847,14.334376825462591,19.53846153846154,9.743505397745588,2.5715384615384616,1.1472928001302758,96.23076923076923,6.08486984459331,3998.7272727272725,2040.7711822205395,,,,,40.90461538461538,14.094468545842497,56.93076923076923,6.738370799061225,64.79230769230769,6.352487903499113
HR,2022-01-01T00:00:00,63.333333333333336,10.969655114602888,3.6666666666666665,2.3094010767585034,,,,,,,,,1.6933333333333334,0.4463556130859489,,,,,,,,,27.856666666666666,6.10190407441262,,,,
HR,2023-01-01T00:00:00,76.33333333333333,8.144527815247079,9.666666666666666,1.1547005383792517,,,,,,,,,1.9266666666666665,0.2218858565419015,,,,,,,,,42.50333333333333,3.982967905134731,,,,
HU,1995-01-01T00:00:00,64.5,10.014988766843427,2.1666666666666665,1.9407902170679516,92.0,16.015617378046965,132.0,9.924716620639604,7.0,4.301162633521313,6.8,7.362064927722384,1.5416666666666667,0.43960967535606704,93.2,2.588435821108958,5136.4,247.84934940402823,,,,,24.055000000000003,4.415978940167176,51.64,0.9710818709048171,60.56,0.9016651263079888
HU,1996-01-01T00:00:00,55.8,5.974947698515862,2.8,2.04939015319192,103.6,12.759310326189267,125.2,10.802777420645121,4.4,1.949358868961793,-0.4,7.503332592921628,1.512,0.27689348132449776,93.0,1.9999999999999987,5960.6,278.02841581392346,,,,,24.244,3.2839275266059085,49.92,1.2255610959882814,57.96,0.8961026726887946
HU,1997-01-01T00:00:00,50.0,6.670832032063167,1.8,1.4832396974191326,102.0,19.7484176581315,127.33333333333333,3.0767948691238187,1.1666666666666667,1.3291601358251257,6.6,2.9664793948382653,1.58,0.6257395624379204,90.5,2.8106938645110384,5652.8,301.46923557802705,,,,,18.407999999999998,3.6787117310275885,51.08,1.2557866060760499,59.76666666666667,0.5428320796219276
HU,1998-01-01T00:00:00,59.8,4.868264577855233,3.6,0.8944271909999159,92.0,20.346989949375807,119.2,6.3796551630946325,12.4,6.18869937870632,7.4,4.505552130427524,1.736,0.2825420322713065,95.6,2.4083189157584584,5005.2,321.44781847136557,,,,,25.883999999999997,2.4034308810531684,51.94,1.213672113875899,60.58,0.6300793600809327
HU,1999-01-01T00:00:00,65.2,11.278297743897348,3.6,2.073644135332772,92.4,18.635986692418516,139.4,7.5365774725667105,3.2,2.7748873851023217,7.4,4.277849927241487,2.1079999999999997,0.7114211129844263,93.0,1.2247448713915887,5602.4,355.8051433017798,,,,,29.401999999999997,3.3204472590300225,51.96,1.0237187113655795,59.92,0.6610597552415372
HU,2000-01-01T00:00:00,44.0,13.674794331177344,1.2,0.8366600265340756,76.2,18.07484439767048,153.16666666666666,12.480651692386365,19.0,5.0990195135927845,9.6,3.2093613071762426,1.15,0.31432467291003424,99.0,0.6324555320336748,5102.0,255.90037123849586,,,,,16.106,5.057022839576661,54.1,1.181101181101771,63.583333333333336,1.2089940722214763
HU,2001-01-01T00:00:00,53.2,6.180614856144977,3.0,1.8708286933869707,87.0,10.074720839804943,136.8,6.379655163094633,8.8,4.08656334834051,-1.0,8.514693182963201,1.67,0.4851803788283282,96.2,1.4832396974191329,4517.2,265.0635772791124,,,,,22.706,3.9821828185054495,52.06,0.952890339965728,60.64,0.7829431652425344
HU,2002-01-01T00:00:00,56.6,9.939818911831342,1.8,1.788854381999832,72.0,17.08800749063506,135.6,4.393176527297758,12.4,4.774934554525329,6.6,4.979959839195493,1.6219999999999999,0.4385430423573039,97.0,2.5495097567963936,5138.6,312.30642004288035,,,,,20.974,4.666463328903378,53.660000000000004,1.176010204037364,62.17999999999999,1.0709808588392218
HU,2003-01-01T00:00:00,42.0,6.96419413859206,1.6,0.5477225575051661,105.6,12.601587201618694,145.8,3.6331804249169934,22.6,9.20869154657707,-1.4,8.61974477580398,1.41,0.31040296390337513,97.8,1.7888543819998322,5635.2,363.97417490805583,,,,,17.151999999999997,2.7679812138090814,52.02,1.4703741020570262,61.17999999999999,1.0425929215182692
HU,2004-01-01T00:00:00,64.8,5.805170109479997,2.6,1.51657508881031,85.0,10.222524150130436,124.2,10.59245014149229,5.6,3.9115214431215892,7.6,4.505552130427524,2.002,1.0768101039644826,93.8,2.4899799195977463,5476.4,330.4425820017754,,,,,25.76,4.651467510367026,51.36,1.19289563667573,59.279999999999994,1.1099549540409293
HU,2010-01-01T00:00:00,80.0,7.968688725254614,4.4,2.4083189157584592,90.0,8.602325267042627,117.0,12.649110640673518,10.6,3.286335345030997,5.8,4.08656334834051,1.916,0.6588854225128977,94.6,1.8165902124584952,5041.0,287.8237307797952,,,,,32.266,4.281667899312141,51.720000000000006,1.2517987058628872,59.58,1.2872451204024808
HU,2011-01-01T00:00:00,37.4,7.924645102463581,1.4,1.3416407864998738,97.0,17.392527130926084,152.4,7.4363969770312845,15.2,7.014271166700073,13.0,4.06201920231798,1.308,0.4627850472951779,97.8,2.16794833886788,5299.8,341.5709296763996,,,,,15.207999999999998,3.8275801755155956,52.779999999999994,1.4411800720243093,61.779999999999994,1.2853015210447707
HU,2012-01-01T00:00:00,49.8,6.610597552415364,1.6,1.51657508881031,83.0,14.916433890176299,156.16666666666666,10.028293307770106,32.166666666666664,5.455883674224247,0.4,7.127411872482185,1.578,1.1134046883321447,100.33333333333333,1.7511900715418276,5218.0,382.9216630069393,,,,,18.387999999999998,4.137012206895213,53.760000000000005,1.469013274276309,63.13333333333333,0.926642685541015
HU,2013-01-01T00:00:00,60.2,7.19027120489902,1.6,1.140175425099138,82.8,13.179529581893279,139.0,11.895377253370318,19.6,3.847076812334269,11.6,6.877499545619759,1.47,0.5869412236331676,100.4,2.3021728866442666,5019.6,324.7911636729053,,,,,23.387999999999998,3.0863117146522976,53.239999999999995,1.3145341380123976,61.56,1.3557285864065862
HU,2014-01-01T00:00:00,62.8,7.791020472312982,5.8,4.494441010848846,40.0,12.708265027138834,142.8,11.122050170719428,5.8,4.147288270665544,8.8,2.16794833886788,1.778,0.5230391954720028,93.0,2.1213203435596424,4386.2,283.46287234839065,,,,,29.222,7.338604772025811,54.879999999999995,1.2070625501605123,63.14,1.145862120850497
HU,2015-01-01T00:00:00,48.2,5.805170109479997,2.6,1.51657508881031,63.8,17.369513522260778,135.85714285714286,7.312741652498769,31.142857142857142,3.4364987719368982,11.4,6.2289646009589745,2.126,1.4111980725610422,98.57142857142857,1.133893419027682,4559.0,323.16249782423694,,,,,20.404,3.2466105402403906,54.379999999999995,1.3007690033207293,63.07142857142857,0.7973169292786195
HU,2016-01-01T00:00:00,66.88888888888889,5.441609239104836,3.4444444444444446,0.881917103688197,68.4,15.076471735787521,143.16666666666666,5.845225972250058,8.0,5.656854249492381,11.0,5.338539126015656,1.8122222222222222,0.37505925457778594,94.16666666666667,1.7224014243685082,4619.6,323.4359287401448,,,,,27.59777777777778,2.7016142293903562,53.54,1.4518953130305232,61.96666666666667,1.2192894105447931
HU,2017-01-01T00:00:00,52.4,6.310485101972925,3.3,2.057506581601462,74.6,14.397916515940773,144.83333333333334,8.42417157153549,25.166666666666668,7.626707459098367,3.0,2.7386127875258306,1.6149999999999998,0.4303293312491413,100.16666666666667,2.228601953392904,5218.2,388.93727000635965,,,,,22.313,3.9117232633315058,53.6,1.5346009253222808,62.68333333333334,1.3044794619566333
HU,2018-01-01T00:00:00,55.9,6.773313648265358,3.4,2.065591117977289,71.6,11.326958991715296,172.42857142857142,13.036578575392436,13.714285714285714,8.400680244565232,4.0,6.164414002968976,1.702,0.5162428369155998,93.28571428571429,2.2886885410853175,4618.8,341.151286088738,,,,,22.506999999999998,4.244107156464779,55.260000000000005,1.5501612819316593,63.81428571428571,1.3082157969649257
HU,2019-01-01T00:00:00,57.6,8.648699324175862,2.4,0.8944271909999159,60.4,13.277801022759757,157.0,12.549900398011133,19.6,12.876334882255899,13.6,5.683308895353129,1.6280000000000001,0.38245261144356174,96.0,2.5495097567963922,4525.8,393.37793532428833,,,,,22.96,4.757010615922567,55.56,1.6257306049896467,64.74,1.499333185119308
HU,2020-01-01T00:00:00,53.8,6.220932405998316,3.2,1.6431676725154984,62.4,14.449913494550755,144.2,9.98498873309329,8.8,6.220932405998316,20.4,3.5071355833500366,1.6619999999999997,0.421509193256802,94.4,2.701851217221261,4342.4,408.63651329757596,,,,,22.924,2.7176791569278373,54.44,1.4707141122597573,63.17999999999999,1.0894952959971895
HU,2021-01-01T00:00:00,45.0,9.899494936611665,3.0,1.4142135623730951,70.0,28.284271247461902,126.5,4.949747468305833,19.5,3.5355339059327378,14.0,1.4142135623730951,1.5950000000000002,0.31819805153394626,97.5,2.1213203435596424,4829.0,526.0874452027914,,,,,18.845,0.7707463914933379,53.3,1.9798989873223336,61.9,0.848528137423859
HU,2022-01-01T00:00:00,43.0,2.8284271247461903,2.5,0.7071067811865476,63.5,31.81980515339464,143.5,6.363961030678928,24.0,9.899494936611665,17.5,4.949747468305833,1.83,0.1414213562373094,99.0,2.8284271247461903,4763.5,492.8534264870236,,,,,18.89,1.8101933598375632,54.8,2.2627416997969467,63.6,1.131370849898482
HU,2023-01-01T00:00:00,68.5,0.7071067811865476,5.5,0.7071067811865476,52.5,28.991378028648448,149.5,9.192388155425117,16.5,10.606601717798213,17.0,4.242640687119285,1.67,0.16970562748477147,97.0,1.4142135623730951,4493.5,447.59859249108456,,,,,30.880000000000003,3.9456558390209353,55.5,2.2627416997969543,63.95,1.3435028842544443
ID,1995-01-01T00:00:00,,,,,,,329.5,0.7071067811865476,159.0,43.840620433565945,,,,,95.0,0.0,,,,,,,,,,,89.3,0.9899494936611706
ID,1996-01-01T00:00:00,41.0,,2.0,,,,340.0,10.583005244258363,142.66666666666666,90.23487869628536,,,3.35,,95.0,2.6457513110645907,,,,,,,16.31,,,,89.16666666666667,1.7387735140993266
ID,1997-01-01T00:00:00,47.0,,8.0,,,,328.0,,53.0,,,,2.32,,95.0,,,,,,,,28.22,,,,87.8,
ID,1998-01-01T00:00:00,,,,,,,326.0,,44.0,,,,,,93.0,,,,,,,,,,,,87.9,
ID,2003-01-01T00:00:00,,,,,0.0,,330.0,4.830458915396474,142.75,87.88391965162532,64.0,,,,96.75,2.9860788111948176,,,,,,,,,79.9,,89.45,1.554563175514797
ID,2004-01-01T00:00:00,26.0,11.313708498984761,3.5,0.7071067811865476,,,338.4,6.841052550594827,221.8,49.696076303869305,,,3.8,2.4748737341529163,100.4,2.6076809620810573,,,,,,,17.985,10.076271631908302,,,90.96000000000001,1.1282730166054675
ID,2005-01-01T00:00:00,,,,,0.0,,338.1666666666667,4.996665554814195,189.83333333333334,39.10200335873684,69.0,,,,95.83333333333333,1.3291601358251253,,,,,,,,,81.5,,90.06666666666666,0.9770704512299359
ID,2006-01-01T00:00:00,,,,,0.0,,342.0,8.461678320522477,149.33333333333334,66.76426189711579,63.0,,,,95.66666666666667,2.732520204255896,,,,,,,,,80.0,,89.11666666666667,1.5765997166898966
ID,2007-01-01T00:00:00,,,,,0.0,,338.5,6.947857747012904,110.25,59.88644557524151,64.0,,,,95.0,1.128152149635533,,,,,,,,,,,88.52499999999999,1.1947803145348508
ID,2008-01-01T00:00:00,,,,,,,339.0,8.381527307120106,85.11111111111111,73.98385709809344,,,,,93.44444444444444,2.2973414586817036,,,,,,,,,,,87.98888888888888,1.295612253381046
ID,2009-01-01T00:00:00,,,,,,,340.8888888888889,6.009252125773314,166.22222222222223,91.76570407534857,,,,,95.55555555555556,4.558264777059113,,,,,,,,,,,88.73333333333333,3.7696153649941504
