Year,country,Gallons,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
2001-01-01,HU,142811383.20000002,53.2,6.180614856144977,3.0,1.8708286933869709,87.0,10.074720839804945,136.8,6.379655163094633,8.8,4.08656334834051,-1.0,8.514693182963201,1.67,0.4851803788283282,96.2,1.4832396974191329,4517.2,265.0635772791124,,,,,22.706,3.9821828185054495,52.06,0.952890339965728,60.64,0.7829431652425344
2002-01-01,HU,88048527.60000001,56.6,9.939818911831342,1.8,1.788854381999832,72.0,17.08800749063506,135.6,4.393176527297758,12.4,4.774934554525329,6.6,4.979959839195493,1.622,0.4385430423573039,97.0,2.5495097567963936,5138.6,312.30642004288035,,,,,20.974,4.666463328903378,53.66,1.176010204037364,62.17999999999999,1.0709808588392218
2003-01-01,HU,102498736.0,42.0,6.96419413859206,1.6,0.5477225575051661,105.6,12.601587201618694,145.8,3.6331804249169934,22.6,9.20869154657707,-1.4,8.61974477580398,1.41,0.3104029639033751,97.8,1.7888543819998322,5635.2,363.97417490805583,,,,,17.151999999999997,2.7679812138090814,52.02,1.4703741020570262,61.17999999999999,1.0425929215182692
2004-01-01,HU,139271478.4,64.8,5.805170109479997,2.6,1.51657508881031,85.0,10.222524150130436,124.2,10.59245014149229,5.6,3.911521443121589,7.6,4.505552130427524,2.002,1.0768101039644826,93.8,2.4899799195977463,5476.4,330.4425820017754,,,,,25.76,4.651467510367026,51.36,1.19289563667573,59.28,1.1099549540409293
2010-01-01,HU,43482711.2,80.0,7.968688725254614,4.4,2.4083189157584592,90.0,8.602325267042627,117.0,12.649110640673518,10.6,3.286335345030997,5.8,4.08656334834051,1.916,0.6588854225128977,94.6,1.8165902124584952,5041.0,287.8237307797952,,,,,32.266,4.281667899312141,51.720000000000006,1.2517987058628872,59.58,1.2872451204024808
2011-01-01,HU,66254337.6,37.4,7.924645102463581,1.4,1.3416407864998738,97.0,17.392527130926084,152.4,7.436396977031283,15.2,7.014271166700073,13.0,4.06201920231798,1.308,0.4627850472951779,97.8,2.16794833886788,5299.8,341.5709296763996,,,,,15.207999999999998,3.827580175515596,52.78,1.4411800720243093,61.78,1.2853015210447707
2012-01-01,HU,46626358.0,49.8,6.610597552415364,1.6,1.51657508881031,83.0,14.9164338901763,156.16666666666666,10.028293307770106,32.166666666666664,5.455883674224247,0.4,7.127411872482185,1.578,1.113404688332145,100.33333333333331,1.7511900715418276,5218.0,382.9216630069393,,,,,18.388,4.137012206895213,53.760000000000005,1.469013274276309,63.13333333333333,0.926642685541015
2013-01-01,HU,67971455.60000001,60.2,7.19027120489902,1.6,1.140175425099138,82.8,13.17952958189328,139.0,11.895377253370318,19.6,3.847076812334269,11.6,6.877499545619759,1.47,0.5869412236331676,100.4,2.3021728866442666,5019.6,324.7911636729053,,,,,23.388,3.0863117146522976,53.24,1.3145341380123976,61.56,1.3557285864065862
2014-01-01,HU,64114544.4,62.8,7.791020472312982,5.8,4.494441010848846,40.0,12.708265027138834,142.8,11.122050170719428,5.8,4.147288270665544,8.8,2.16794833886788,1.778,0.5230391954720028,93.0,2.1213203435596424,4386.2,283.46287234839065,,,,,29.222,7.338604772025811,54.88,1.2070625501605123,63.14,1.145862120850497
2015-01-01,HU,73439816.0,48.2,5.805170109479997,2.6,1.51657508881031,63.8,17.369513522260778,135.85714285714286,7.312741652498769,31.142857142857142,3.4364987719368982,11.4,6.228964600958975,2.126,1.4111980725610422,98.57142857142856,1.133893419027682,4559.0,323.16249782423694,,,,,20.404,3.24661054024039,54.38,1.300769003320729,63.07142857142857,0.7973169292786195
2016-01-01,HU,74522921.2,66.88888888888889,5.441609239104836,3.4444444444444446,0.881917103688197,68.4,15.07647173578752,143.16666666666666,5.845225972250058,8.0,5.656854249492381,11.0,5.338539126015656,1.8122222222222224,0.3750592545777859,94.16666666666669,1.7224014243685082,4619.6,323.4359287401448,,,,,27.59777777777778,2.701614229390356,53.54,1.4518953130305232,61.96666666666667,1.2192894105447931
2017-01-01,HU,67311025.60000001,52.4,6.310485101972925,3.3,2.057506581601462,74.6,14.397916515940771,144.83333333333334,8.42417157153549,25.166666666666668,7.626707459098367,3.0,2.7386127875258306,1.6149999999999998,0.4303293312491413,100.16666666666669,2.228601953392904,5218.2,388.93727000635965,,,,,22.313,3.9117232633315058,53.6,1.5346009253222808,62.68333333333334,1.3044794619566331
2018-01-01,HU,96290694.0,55.9,6.773313648265358,3.4,2.065591117977289,71.6,11.326958991715296,172.42857142857142,13.036578575392436,13.714285714285714,8.400680244565232,4.0,6.164414002968976,1.702,0.5162428369155998,93.28571428571428,2.288688541085317,4618.8,341.151286088738,,,,,22.507,4.244107156464779,55.260000000000005,1.5501612819316593,63.81428571428571,1.3082157969649255
2019-01-01,HU,63242776.8,57.6,8.648699324175862,2.4,0.8944271909999159,60.4,13.277801022759755,157.0,12.549900398011133,19.6,12.8763348822559,13.6,5.683308895353129,1.628,0.3824526114435617,96.0,2.549509756796392,4525.8,393.37793532428833,,,,,22.96,4.757010615922567,55.56,1.6257306049896467,64.74,1.499333185119308
2020-01-01,HU,68314879.2,53.8,6.220932405998316,3.2,1.6431676725154984,62.4,14.449913494550756,144.2,9.98498873309329,8.8,6.220932405998316,20.4,3.5071355833500366,1.6619999999999997,0.421509193256802,94.4,2.701851217221261,4342.4,408.636513297576,,,,,22.924,2.7176791569278373,54.44,1.4707141122597571,63.17999999999999,1.0894952959971895
2021-01-01,HU,68367713.60000001,45.0,9.899494936611664,3.0,1.4142135623730951,70.0,28.284271247461906,126.5,4.949747468305833,19.5,3.5355339059327378,14.0,1.4142135623730951,1.5950000000000002,0.3181980515339462,97.5,2.1213203435596424,4829.0,526.0874452027914,,,,,18.845,0.7707463914933379,53.3,1.9798989873223336,61.9,0.848528137423859
2022-01-01,HU,65620324.8,43.0,2.8284271247461903,2.5,0.7071067811865476,63.5,31.81980515339464,143.5,6.363961030678928,24.0,9.899494936611664,17.5,4.949747468305833,1.83,0.1414213562373094,99.0,2.8284271247461903,4763.5,492.8534264870236,,,,,18.89,1.8101933598375632,54.8,2.2627416997969467,63.6,1.131370849898482
2023-01-01,HU,64246630.4,68.5,0.7071067811865476,5.5,0.7071067811865476,52.5,28.991378028648448,149.5,9.192388155425116,16.5,10.606601717798211,17.0,4.242640687119285,1.67,0.1697056274847714,97.0,1.4142135623730951,4493.5,447.59859249108456,,,,,30.880000000000003,3.9456558390209353,55.5,2.2627416997969543,63.95,1.3435028842544443
2004-01-01,IN,1241608.4,,,,,0.0,,340.75,18.82153022471872,139.75,74.5,55.0,,,,106.5,6.757711644237764,,,,,,,,,81.8,,88.425,3.0836936726378434
2005-01-01,IN,1532197.6,,,,,,,336.6,20.707486568871666,140.6,60.690196901970914,,,,,106.4,5.319774431308154,,,,,,,,,,,87.52000000000001,3.694861296449433
2006-01-01,IN,2271879.2,,,,,0.0,,349.8,7.791020472312984,145.6,75.74496682948643,56.0,,,,103.6,5.029910535983715,,,,,,,,,82.7,,88.24,3.5423156268181373
2007-01-01,IN,2958726.4,,,,,,,339.3333333333333,16.072751268321586,129.66666666666666,64.63229326995395,,,,,104.33333333333331,8.504900548115385,,,,,,,,,,,87.33333333333333,1.650252505931542
2008-01-01,IN,3090812.4,,,,,0.0,0.0,336.5,16.34013463836819,106.0,65.76726642740546,52.5,0.7071067811865476,,,102.25,5.439056290693575,,,,,,,,,77.2,,86.15,1.9739976359323883
2009-01-01,IN,3936162.8,,,,,0.0,0.0,355.0,1.7320508075688772,147.66666666666666,89.5116379770437,54.0,0.0,,,103.33333333333331,5.131601439446884,,,,,,,,,80.0,3.2526911934581144,89.13333333333333,4.404921490030595
2010-01-01,IN,4226752.0,,,,,0.0,,354.0,8.16496580927726,139.75,53.23767462990847,50.0,,,,104.25,4.031128874149275,0.0,,,,,,,,77.9,,88.45,3.928103868280468
2012-01-01,IN,3856911.2,,,,,0.0,0.0,346.6,23.479778533878893,175.0,68.87670143089025,50.0,0.0,,,106.4,7.127411872482185,0.0,,,,,,,,80.80000000000001,3.394112549695431,89.26,3.756061767330238
2013-01-01,IN,4490924.0,,,,,0.0,,351.4,17.70028248362155,158.0,80.27764321403562,49.0,,,,106.4,5.813776741499454,0.0,,,,,,,,77.6,,88.44,3.895895275799906
2014-01-01,IN,4570175.600000001,,,,,,,347.75,26.76284738214527,167.75,83.24411891138816,,,,,105.75,7.410578025138569,,,,,,,,,,,89.55,3.864798399226885
2015-01-01,IN,4834347.600000001,,,,,,,346.4,23.839043604977103,168.8,90.31998671390514,,,,,104.4,4.929503017546495,,,,,,,,,,,88.74,4.315437405408633
2016-01-01,IN,5124936.8,,,,,0.0,0.0,350.0,2.8284271247461903,146.0,83.43860018001261,48.0,6.928203230275509,,,105.0,7.071067811865476,,,,,,,,,,,88.3,1.4142135623730951
2017-01-01,IN,5389108.8,,,,,0.0,0.0,355.0,,88.0,,55.5,2.1213203435596424,,,97.0,,,,,,,,,,76.4,,86.8,
2018-01-01,IN,5547612.0,,,,,0.0,,339.5,9.192388155425116,124.5,84.14570696119915,52.0,,,,102.5,10.606601717798211,,,,,,,,,,,87.15,1.4849242404917609
2019-01-01,IN,4755096.0,,,,,0.0,0.0,314.0,,171.0,,54.0,0.0,,,112.0,,,,,,,,,,,,86.7,
2020-01-01,IN,4755096.0,,,,,0.0,0.0,316.0,,194.0,,46.0,14.142135623730953,,,110.0,,,,,,,,,,,,86.7,
2021-01-01,IN,4755096.0,,,,,0.0,0.0,331.0,,201.0,,55.0,1.4142135623730951,,,108.0,,,,,,,,,,,,88.6,
2022-01-01,IN,4755096.0,,,,,,,316.0,,193.0,,,,,,112.0,,,,,,,,,,,,88.5,
1995-01-01,IS,3222898.4,25.75,3.5,2.25,0.957427107756338,0.25,0.5,224.2,29.02929554777381,27.0,20.112185361118765,37.0,6.683312551921141,2.02,0.9030319300371756,99.4,2.701851217221258,2096.333333333333,801.563680148579,,,,,13.54,3.129185197459556,65.3,2.8331372481167696,74.58,3.747932763537784
1996-01-01,IS,2377548.0,40.0,6.164414002968977,6.5,1.2909944487358056,0.25,0.5,231.2,37.69217425408091,28.8,25.781776509775277,36.0,4.96655480858378,2.5225,0.812788410350443,102.4,5.272570530585626,1744.75,859.2882228914813,,,,,21.5875,2.955755684535964,66.05,3.386738844375217,75.08,4.181746046808676
1997-01-01,IS,2377548.0,45.25,6.500000000000001,7.0,1.8257418583505536,2.25,3.2015621187164243,213.75,32.42812565248465,12.5,8.06225774829855,31.75,4.112987559751022,2.6575,0.8172463928746745,95.5,3.696845502136472,1747.0,856.4589890940488,,,,,27.3175,5.480993675116464,64.85,3.446254004954749,72.525,3.743772607054724
1998-01-01,IS,2377548.0,32.75,7.0415433914258685,4.0,2.70801280154532,1.25,1.5,236.75,29.98193900778712,43.0,19.09624744987001,33.25,5.123475382979799,1.46,0.2099206199177838,100.75,1.892969448600092,1589.0,911.3861238062968,,,,,15.9625,4.5856179154686085,67.025,3.2221886971435985,75.025,3.621578845384062
1999-01-01,IS,2113376.0,20.666666666666668,3.785938897200183,3.0,2.0,0.0,0.0,232.0,36.51027252705737,22.33333333333333,10.11599393699568,36.0,2.6457513110645907,1.91,0.6030754513325841,100.33333333333331,5.77350269189626,1262.0,686.528950591306,,,,,12.063333333333333,3.5860052054247413,65.93333333333334,2.874601421646714,74.46666666666665,4.027819923151158
2000-01-01,IS,1981290.0,36.66666666666666,7.505553499465134,8.0,1.7320508075688772,3.0,4.242640687119285,220.5,45.96194077712559,30.5,3.5355339059327378,32.0,5.656854249492381,2.8200000000000003,0.5682429058070149,100.5,2.1213203435596424,1834.5,970.8576105691296,,,,,25.936666666666667,4.225048323195052,64.8,4.242640687119285,73.6,5.515432893255074
2001-01-01,IS,1320860.0,34.333333333333336,3.785938897200182,4.333333333333333,1.5275252316519463,0.0,0.0,249.0,42.79018579066933,50.66666666666666,21.22105872319601,33.5,2.1213203435596424,2.55,0.7538567503179898,102.66666666666669,4.5092497528228925,1594.0,992.7779207859128,,,,,20.166666666666668,0.9863738304179258,66.1,4.242640687119283,76.7,4.703190406521948
2002-01-01,IS,1505780.4,40.333333333333336,5.773502691896258,6.666666666666667,2.886751345948129,1.0,1.4142135623730951,232.0,52.32590180780452,36.0,16.97056274847714,33.0,5.656854249492381,2.92,0.1743559577416271,101.0,1.4142135623730951,1791.0,1100.258151526268,,,,,26.616666666666664,5.493744927946083,65.6,4.666904755831225,74.35,5.868986283848347
2003-01-01,IS,6181624.8,47.333333333333336,9.451631252505218,11.333333333333334,3.2145502536643185,4.0,,226.0,41.01219330881976,17.5,12.020815280171307,30.0,,2.6733333333333333,0.7343250869562699,102.0,8.48528137423857,2675.0,,,,,,31.166666666666668,5.621390693888244,61.9,,73.65,5.868986283848337
2004-01-01,IS,6340128.0,31.25,4.573474244670748,4.75,2.217355782608345,3.0,4.242640687119285,237.0,35.35533905932738,21.5,3.5355339059327378,32.0,5.656854249492381,2.4225,1.0436274878199276,101.0,5.656854249492381,1783.5,1103.7936854322006,,,,,19.9475,6.332526483692481,65.15,4.3133513652379385,74.15,5.444722215136413
2005-01-01,IS,6340128.0,35.5,4.949747468305833,8.5,2.1213203435596424,2.5,3.5355339059327378,234.5,58.68986283848344,21.0,1.4142135623730951,34.0,4.242640687119285,2.3,0.3111269837220807,95.5,2.1213203435596424,1851.5,1033.083007313546,,,,,22.495,0.5161879502661787,65.15,4.454772721475242,73.65,5.727564927611036
2006-01-01,IS,6181624.8,37.5,5.000000000000001,4.0,1.4142135623730951,0.0,,267.0,5.656854249492381,42.5,23.33452377915607,35.0,,3.0125,1.1108667786913065,101.5,4.949747468305833,1669.0,1110.1576464628797,,,,,20.745,1.9556840235579995,68.3,,78.1,0.8485281374238641
2007-01-01,IS,5758949.600000001,29.5,4.795831523312719,6.5,2.3804761428476167,0.0,0.0,237.66666666666663,36.2537354397217,41.333333333333336,18.036999011291577,34.0,1.4142135623730951,1.9925,0.4275804017959664,102.66666666666669,3.214550253664317,1145.0,,,,,,19.535,4.1546961381068535,65.8,4.66690475583121,75.89999999999999,5.1390660630118346
2008-01-01,IS,6023121.600000001,30.666666666666668,4.725815626252609,3.6666666666666665,1.1547005383792517,4.0,,241.0,57.982756057296896,27.5,0.7071067811865476,29.0,,2.3800000000000003,0.602245796996542,100.0,5.656854249492381,1039.0,,,,,,16.353333333333335,1.8652703110630733,69.1,,74.9,5.374011537017762
2009-01-01,IS,6075956.0,31.5,10.3440804327886,6.0,2.449489742783178,1.0,1.4142135623730951,246.0,52.94336596779619,50.0,31.0,33.5,3.5355339059327378,2.1325,0.4881512743675537,99.33333333333331,4.72581562625261,1618.0,1122.8855685242374,,,,,20.0825,7.179908889858327,66.25,4.879036790187182,76.46666666666665,5.450076452063147
2010-01-01,IS,6472214.0,19.5,3.3166247903554003,4.75,2.7537852736430506,1.0,1.4142135623730951,274.5,58.68986283848344,58.5,27.577164466275352,33.5,3.5355339059327378,3.5275,0.3637192140465866,106.0,1.4142135623730951,1237.5,1014.6982310026956,,,,,16.165,2.8798668950722925,69.05000000000001,4.030508652763318,77.8,5.232590180780456
2011-01-01,IS,6842054.8,39.75,8.73212459828649,4.5,3.1091263510296048,0.0,0.0,231.66666666666663,51.86842327788009,37.0,24.43358344574123,37.0,4.242640687119285,1.4725,0.3175295261861485,101.0,3.605551275463989,1388.0,1097.4297244015218,,,,,21.2725,5.641964049276932,65.3,5.939696961967001,75.16666666666667,6.035174672976193
2012-01-01,IS,7396816.0,42.75,10.30776406404415,6.25,1.2583057392117918,1.5,2.1213203435596424,242.0,50.91168824543142,53.5,44.54772721475249,33.0,4.242640687119285,2.225,0.7217802066187925,101.0,0.0,1968.5,1242.386614544764,,,,,25.315,7.745090918338746,66.7,5.232590180780456,74.9,6.646803743153535
2013-01-01,IS,7925160.0,30.666666666666668,5.686240703077327,8.333333333333334,0.5773502691896258,0.0,,244.5,65.76093065034893,30.5,37.476659402887016,34.0,,3.76,0.5943063183241454,97.5,6.363961030678928,1389.0,1178.039897456788,,,,,26.493333333333336,1.3137097599292356,70.3,,74.9,7.212489168102781
2014-01-01,IS,8453504.0,25.666666666666668,2.081665999466133,5.0,1.0,0.0,0.0,251.0,57.982756057296896,34.0,25.45584412271571,35.5,3.5355339059327378,2.3233333333333337,0.926516774447896,102.5,4.949747468305833,831.0,,,,,,16.87,0.5755866572463252,66.75,4.737615433949863,75.7,5.939696961967004
2015-01-01,IS,9008265.2,43.0,3.605551275463989,7.0,2.6457513110645907,4.0,5.656854249492381,231.5,51.61879502661797,55.5,26.16295090390226,29.0,7.071067811865476,2.4266666666666663,0.3382799629498226,105.5,3.5355339059327378,1634.0,1059.245958217448,,,,,24.22666666666667,2.0535173077754507,66.55,4.879036790187179,75.05000000000001,5.868986283848337
2016-01-01,IS,9536609.2,31.666666666666668,0.5773502691896255,6.333333333333333,1.5275252316519468,0.0,,284.0,,68.0,,33.0,,3.233333333333333,0.3370954365359065,105.0,,1463.0,927.7240969167505,,,,,21.30333333333333,1.5064638506560113,70.4,,80.1,
2017-01-01,IS,10064953.2,23.5,2.1213203435596424,1.0,0.0,,,276.0,,63.0,,,,1.35,0.1838477631085023,101.0,,970.0,,,,,,8.395,0.7424621202458744,,,79.1,
2018-01-01,IS,10619714.4,25.33333333333333,5.131601439446884,5.0,4.358898943540674,0.0,,293.0,,81.0,,41.0,,1.913333333333333,0.699595121004523,107.0,,,,,,,,16.44666666666667,8.27390073262505,71.2,,80.5,
2019-01-01,IS,11148058.4,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,,214.5,41.71930009000631,39.5,24.748737341529164,38.0,,0.1366666666666666,0.2367136103677465,104.0,8.48528137423857,,,,,,,0.1366666666666666,0.2367136103677465,69.5,,74.85,6.293250352560272
1995-01-01,IT,1471490874.4,61.083333333333336,11.47692018660481,6.583333333333333,3.6793856535947382,53.2,72.52248693413038,117.55555555555556,79.3081192424696,13.555555555555555,19.628494027249715,22.8,10.891382934330345,2.4441666666666664,1.2709156207835024,89.55555555555556,12.570909982088718,4739.555555555556,3171.699509376286,,,,,31.5675,9.179913967709362,53.34444444444445,10.446304503401088,60.46666666666667,12.32558315050448
1996-01-01,IT,1552591678.4,73.53846153846153,8.752289077867808,9.384615384615383,2.814796071312613,53.18181818181818,70.310480274022,125.4,78.426469454586,11.2,20.037742166000417,18.454545454545453,11.894230839895751,2.931538461538461,1.030152465688503,88.9,13.203114110777896,4924.444444444444,3310.268195747556,,,,,40.52153846153846,5.794520178803772,53.98,10.673102225272237,60.84,12.340466405736496
1997-01-01,IT,1344476976.8,52.53846153846154,7.611563402869178,6.6923076923076925,3.6374124361651967,41.36363636363637,72.47243990272817,132.5,75.61341738665756,12.8,24.4849159915061,27.454545454545453,8.733425861179981,2.759230769230769,1.118812328159207,89.2,14.474498648005431,4548.9,3215.7416441969067,,,,,29.156153846153845,8.900378773270962,55.46,9.826065110488306,62.89,11.579335041357082
1998-01-01,IT,1431495233.6,50.0,10.971036248396793,5.583333333333333,3.8009169547583777,14.125,11.59356348521516,162.28571428571428,39.53359029869109,32.42857142857143,21.816332894241896,27.25,3.3273756282434617,1.975833333333333,0.7225014417517334,102.57142857142856,7.184639700016113,4370.0,3033.0851546825315,,,,,25.8175,8.248474376844154,60.05714285714286,3.0923869652514617,68.35714285714286,4.811048791707524
1999-01-01,IT,1491356608.8,57.25,6.9641941385920605,9.125,4.189698250300543,27.0,1.4142135623730951,161.0,,10.0,,25.5,0.7071067811865476,2.66125,1.2243416598319277,92.0,,3876.0,636.2358053426418,,,,,33.65625,9.087768761991502,57.7,,65.2,
2000-01-01,IT,1363655864.0,55.85714285714285,12.720437249148468,6.857142857142857,5.5506327395643655,45.0,66.9925368977769,104.16666666666669,73.48038286962492,8.333333333333334,6.713171133426189,19.0,10.124228365658292,2.0985714285714288,0.716063976923584,88.83333333333333,13.166877635440631,3736.0,,,,,,29.804285714285715,13.419467025113002,53.075,10.73696884600118,59.43333333333334,11.183857414446353
2001-01-01,IT,1317293678.0,56.25,6.8903753691125385,5.416666666666667,2.6443192398846707,38.625,57.59200713392689,123.71428571428572,78.91707522396379,11.428571428571429,13.89073003669645,23.0,10.295630140987,2.2016666666666667,0.8430230594639028,89.14285714285714,10.558228567150389,5365.0,3915.677846810179,,,,,27.973333333333333,5.680907951332705,54.15,11.81228174401542,61.6,11.744502259922864
2002-01-01,IT,1122915920.4,65.46153846153847,13.182155770936363,8.23076923076923,6.11219881539977,45.9,71.95283949303955,114.42857142857144,83.14015704992212,11.714285714285714,10.688222267435089,20.7,11.528226229563678,2.353846153846153,1.254940493021737,89.42857142857143,13.50132268652647,4923.571428571428,3523.0388803390965,,,,,35.68846153846154,13.84855097483358,52.48333333333333,11.72167507938463,60.51428571428572,13.28161995283062
2003-01-01,IT,1104423880.4,49.0,7.086763875156433,5.0,2.1602468994692865,52.2,71.52901509177936,132.875,83.77083962470813,36.5,29.37929299937044,22.1,12.087183294713457,2.116,0.94528302640003,94.25,13.9258239048385,4582.0,3665.493054601704,,,,,25.059,6.024626221693019,53.63333333333333,12.849539550764714,63.225,13.270671207053327
2004-01-01,IT,1319142882.0,61.1578947368421,10.683648762346738,6.684210526315789,3.682581093305609,66.125,74.19556686795474,116.875,76.96091308487149,8.0,5.80640040940045,21.25,10.990255424043353,2.315263157894737,0.7625860127884494,90.25,13.101254029399517,6157.333333333333,3825.199907630101,,,,,31.37736842105263,7.821735273585936,49.12,11.153340306831854,60.15,12.420720015936505
