station,date,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX,code,latitude,longitude,elevation,location,geometry
BKM00014652,2013,107.0,18.0,,,,,3.89,,,,,62.19,,,BK,44.0667,18.2667,2067.0,BJELASNICA                     GSN     14652,POINT (2033439.7424734903 5446041.823583166)
BKM00014652,2014,114.0,12.0,,,,,3.85,,,,,64.76,,,BK,44.0667,18.2667,2067.0,BJELASNICA                     GSN     14652,POINT (2033439.7424734903 5446041.823583166)
BKM00014652,2022,98.0,13.0,,,,,5.12,,,,,60.14,,,BK,44.0667,18.2667,2067.0,BJELASNICA                     GSN     14652,POINT (2033439.7424734903 5446041.823583166)
BKM00014654,1995,98.0,8.0,98.0,114.0,1.0,5.0,1.98,90.0,5309.0,,,42.96,50.1,59.2,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,1996,98.0,6.0,102.0,108.0,7.0,7.0,2.41,92.0,5910.0,,,42.05,49.6,58.4,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,1997,75.0,5.0,120.0,124.0,4.0,13.0,1.99,94.0,5848.0,,,33.43,49.9,59.5,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,1998,85.0,3.0,112.0,120.0,24.0,6.0,1.76,99.0,5499.0,,,35.41,50.6,60.4,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,1999,93.0,9.0,100.0,137.0,8.0,2.0,3.12,98.0,5826.0,,,49.17,51.1,60.6,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2000,70.0,2.0,96.0,143.0,23.0,-6.0,1.22,101.0,5442.0,,,28.39,52.8,63.1,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2001,92.0,9.0,90.0,129.0,11.0,9.0,1.86,96.0,4559.0,,,44.96,51.3,60.6,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2002,97.0,6.0,68.0,121.0,5.0,1.0,1.31,93.0,5488.0,,,38.07,52.7,61.7,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2003,69.0,5.0,104.0,142.0,17.0,0.0,4.67,97.0,5368.0,,,31.14,51.2,61.0,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2004,85.0,8.0,97.0,126.0,10.0,9.0,1.65,96.0,5631.0,,,41.24,51.0,60.0,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2005,104.0,6.0,113.0,120.0,6.0,2.0,2.21,95.0,5780.0,,,45.37,49.4,58.3,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2006,88.0,7.0,96.0,120.0,13.0,-1.0,1.39,97.0,5764.0,,,37.83,50.8,59.9,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2007,85.0,4.0,69.0,136.0,30.0,14.0,2.02,102.0,4465.0,,,39.22,53.0,62.5,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2008,72.0,5.0,61.0,129.0,26.0,9.0,1.4,98.0,5543.0,,,32.89,53.4,62.9,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2009,89.0,5.0,74.0,144.0,13.0,3.0,2.38,97.0,5096.0,,,41.65,52.8,62.0,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2010,101.0,10.0,75.0,119.0,22.0,8.0,2.03,98.0,5123.0,,,46.74,52.1,61.1,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2011,65.0,1.0,96.0,143.0,33.0,13.0,1.69,100.0,5179.0,,,27.24,52.2,62.2,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2012,81.0,4.0,92.0,152.0,50.0,-2.0,2.59,101.0,5729.0,,,36.54,52.8,63.2,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2013,83.0,8.0,78.0,147.0,20.0,12.0,1.57,100.0,4785.0,,,36.68,53.1,62.7,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2014,88.0,6.0,34.0,133.0,4.0,13.0,2.89,93.0,4390.0,,,42.63,54.3,63.3,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2015,66.0,6.0,97.0,133.0,37.0,2.0,1.7,100.0,4941.0,,,30.17,52.5,62.0,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2016,83.0,5.0,78.0,137.0,10.0,8.0,1.77,96.0,4823.0,,,39.69,52.9,62.4,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2017,79.0,6.0,76.0,147.0,30.0,-8.0,1.92,101.0,5367.0,,,36.89,52.8,62.6,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2018,99.0,4.0,75.0,164.0,1.0,9.0,2.26,90.0,4735.0,,,41.07,54.0,63.0,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2019,83.0,3.0,68.0,155.0,30.0,10.0,1.57,99.0,4935.0,,,33.48,54.3,64.7,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2020,74.0,3.0,,,,,1.69,,4464.0,,,30.91,,,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2021,83.0,5.0,79.0,142.0,41.0,15.0,2.55,101.0,,,,38.55,53.5,63.8,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2022,67.0,2.0,,,,,1.28,,5032.0,,,26.43,,,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014654,2023,92.0,5.0,67.0,152.0,27.0,11.0,2.12,98.0,,,,42.24,54.7,64.8,BK,43.8678,18.4228,630.0,SARAJEVO                               14654,POINT (2050816.7149863201 5415385.549084265)
BKM00014657,2011,27.0,2.0,,,,,1.28,,,,,14.74,,,BK,42.917,17.6,14.0,NEUM                                   14657,POINT (1959223.037961615 5270242.306815548)
BKM00014657,2023,7.0,1.0,,,,,1.96,,,,,5.85,,,BK,42.917,17.6,14.0,NEUM                                   14657,POINT (1959223.037961615 5270242.306815548)
BOM00026929,1995,64.0,4.0,,,,,1.4,,,,,22.87,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,1996,69.0,1.0,,,,,1.24,,,,,21.79,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,1997,72.0,3.0,,,,,1.12,,,,,25.95,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,1998,67.0,3.0,,,,,2.06,,,,,25.61,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,1999,69.0,3.0,,,,,1.89,,,,,25.09,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2000,65.0,3.0,,,,,1.69,,,,,23.02,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2001,66.0,6.0,,,,,1.7,,,,,27.54,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2002,65.0,2.0,,,,,1.19,,,,,20.59,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2003,58.0,0.0,,,,,0.91,,,,,17.56,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2004,71.0,1.0,,,,,1.01,,,,,21.52,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2005,61.0,2.0,,,,,1.18,,,,,19.3,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2006,56.0,2.0,,,,,1.25,,,,,20.61,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2007,70.0,1.0,,,,,2.09,,,,,23.35,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00026929,2008,69.0,0.0,,,,,0.72,,,,,21.07,,,BO,52.567,24.467,167.0,PRUZANY                                26929,POINT (2723653.9812390245 6869350.304128902)
BOM00033001,1995,69.0,2.0,,,,,1.22,,,,,20.93,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,1996,59.0,2.0,,,,,1.61,,,,,21.44,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,1997,67.0,4.0,,,,,1.49,,,,,26.12,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,1998,69.0,0.0,,,,,0.96,,,,,23.32,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,1999,65.0,3.0,,,,,1.2,,,,,24.15,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2000,65.0,2.0,,,,,1.88,,,,,22.88,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2001,79.0,1.0,,,,,1.2,,,,,25.58,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2002,69.0,1.0,,,,,1.1,,,,,19.7,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2003,63.0,0.0,,,,,0.6,,,,,18.43,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2004,67.0,3.0,,,,,2.58,,,,,26.16,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2005,63.0,2.0,,,,,1.31,,,,,21.03,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2006,56.0,4.0,,,,,2.26,,,,,23.57,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2007,70.0,2.0,,,,,1.59,,,,,23.94,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033001,2008,82.0,1.0,,,,,1.13,,,,,23.94,,,BO,52.367,23.383,163.0,VYSOKOJE                               33001,POINT (2602983.653219116 6832896.378982562)
BOM00033008,1995,65.0,3.0,,98.0,0.0,,2.17,90.0,,,,26.43,,54.3,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,1996,65.0,1.0,130.0,90.0,1.0,-12.0,1.27,91.0,,,,22.46,44.5,51.7,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,1997,64.0,4.0,120.0,92.0,1.0,-10.0,1.31,91.0,7072.0,,,26.43,46.3,53.3,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,1998,70.0,1.0,96.0,79.0,4.0,-7.0,1.11,94.0,6430.0,,,23.31,46.8,53.7,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,1999,67.0,3.0,110.0,106.0,3.0,4.0,1.92,92.0,7030.0,,,23.81,48.5,55.8,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2000,63.0,3.0,87.0,100.0,2.0,-4.0,2.37,91.0,6237.0,,,25.16,49.4,56.9,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2001,69.0,6.0,118.0,91.0,3.0,-3.0,1.34,92.0,6165.0,,,26.34,47.4,54.6,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2002,57.0,2.0,102.0,116.0,4.0,-8.0,2.98,94.0,6224.0,,,20.3,48.8,56.7,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2003,56.0,0.0,125.0,114.0,1.0,-8.0,0.56,91.0,7321.0,,,16.1,46.9,54.9,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2004,65.0,3.0,109.0,83.0,0.0,3.0,1.77,89.0,6833.0,,,22.24,47.1,54.4,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2005,71.0,1.0,122.0,102.0,2.0,-1.0,1.15,92.0,6597.0,,,20.9,47.3,55.2,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2006,54.0,4.0,,,,,2.91,,,,,24.58,,,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2007,65.0,3.0,,,,,1.51,,,,,23.12,,,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033008,2008,72.0,1.0,,,,,1.34,,,,,25.07,,,BO,52.1167,23.6831,146.0,BREST                                  33008,POINT (2636390.632406177 6787507.218979189)
BOM00033019,1995,58.0,1.0,,,,,1.33,,,,,18.41,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,1996,63.0,0.0,,,,,0.96,,,,,21.33,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,1997,74.0,0.0,,,,,0.89,,,,,23.1,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,1998,74.0,5.0,,,,,1.24,,,,,27.74,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,1999,61.0,2.0,,,,,1.11,,,,,20.44,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2000,76.0,2.0,,,,,1.31,,,,,26.78,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2001,69.0,1.0,,,,,1.27,,,,,21.17,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2002,67.0,2.0,,,,,1.14,,,,,23.71,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2003,61.0,3.0,,,,,1.9,,,,,23.69,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2005,63.0,2.0,,,,,1.87,,,,,22.24,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2006,62.0,7.0,,,,,1.77,,,,,26.79,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2007,73.0,3.0,,,,,3.76,,,,,25.42,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033019,2008,81.0,2.0,,,,,2.1,,,,,29.64,,,BO,52.117,26.117,142.0,PINSK                                  33019,POINT (2907331.141047926 6787561.46704992)
BOM00033027,1995,71.0,1.0,,,,,1.03,,,,,23.38,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,1996,78.0,4.0,,,,,2.11,,,,,27.77,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,1997,89.0,3.0,,,,,2.72,,,,,33.4,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,1998,99.0,5.0,,,,,1.56,,,,,38.13,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,1999,76.0,1.0,,,,,1.08,,,,,25.78,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2000,80.0,3.0,,,,,1.54,,,,,29.96,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2001,80.0,2.0,,,,,1.1,,,,,25.56,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2002,68.0,1.0,,,,,1.88,,,,,23.35,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2003,61.0,2.0,,,,,2.03,,,,,25.64,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2005,73.0,4.0,,,,,1.96,,,,,29.83,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2006,66.0,2.0,,,,,1.64,,,,,24.44,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2007,82.0,3.0,,,,,1.52,,,,,26.58,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2008,80.0,3.0,,,,,1.24,,,,,30.25,,,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033027,2015,,,,119.0,14.0,,,96.0,,,,,,57.8,BO,52.217,27.867,137.0,ZHITCKOVICHI                           33027,POINT (3102140.2499361546 6805664.643934321)
BOM00033036,1995,60.0,2.0,,,,,1.98,,,,,21.96,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,1996,67.0,4.0,,,,,2.14,,,,,29.72,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,1997,73.0,3.0,,,,,1.38,,,,,25.11,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,1998,87.0,4.0,,,,,2.01,,,,,33.0,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,1999,66.0,2.0,,,,,2.11,,,,,26.45,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2000,75.0,1.0,,,,,1.61,,,,,24.96,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2001,82.0,3.0,,,,,1.67,,,,,29.28,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2002,67.0,2.0,,,,,1.3,,,,,22.44,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2003,60.0,4.0,,,,,1.49,,,,,24.86,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2005,59.0,2.0,,,,,1.97,,,,,22.83,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2006,67.0,4.0,,,,,1.43,,,,,25.77,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2007,75.0,3.0,,,,,1.57,,,,,26.72,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033036,2008,83.0,2.0,,,,,1.13,,,,,28.71,,,BO,51.95,29.167,190.0,MOZYR                                  33036,POINT (3246855.58796741 6757419.942055585)
BOM00033105,1995,57.0,5.0,,,,,1.99,,,,,23.44,,,BO,51.783,28.333,141.0,LELOIOV                                33105,POINT (3154015.13264582 6727391.025403103)
BOM00033105,1996,65.0,5.0,,,,,3.18,,,,,30.69,,,BO,51.783,28.333,141.0,LELOIOV                                33105,POINT (3154015.13264582 6727391.025403103)
BOM00033105,1997,79.0,1.0,,,,,1.07,,,,,25.95,,,BO,51.783,28.333,141.0,LELOIOV                                33105,POINT (3154015.13264582 6727391.025403103)
BOM00033105,1998,86.0,6.0,,,,,2.3,,,,,30.66,,,BO,51.783,28.333,141.0,LELOIOV                                33105,POINT (3154015.13264582 6727391.025403103)
