country,year,Quantity_hl,Quantity_gallons,Country_Code,dp10_mean,dp10_std,dp1x_mean,dp1x_std,dt32_mean,dt32_std,dx70_mean,dx70_std,dx90_mean,dx90_std,emnt_mean,emnt_std,emxp_mean,emxp_std,emxt_mean,emxt_std,htdd_mean,htdd_std,mnpn_mean,mnpn_std,mxpn_mean,mxpn_std,prcp_mean,prcp_std,tavg_mean,tavg_std,tmax_mean,tmax_std
Serbia And Montenegro,1995,0.0,0.0,RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,1995,0.0,0.0,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,1995,0.0,0.0,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,1995,0.0,0.0,SN,123.0,,30.0,,,,,,,,,,7.83,,,,,,,,,,102.41,,,,,
Singapore,1996,,,,131.0,,29.0,,,,,,,,,,3.54,,,,,,,,,,97.3,,,,,
Singapore,1997,,,,66.0,,14.0,,,,,,,,,,2.8,,,,,,,,,,45.7,,,,,
Singapore,1998,,,,135.0,,41.0,,,,,,,,,,3.31,,,,,,,,,,106.71,,,,,
Singapore,2003,,,,119.0,,24.0,,,,,,,,,,7.64,,,,,,,,,,95.43,,,,,
Singapore,2004,,,,93.0,,18.0,,,,,,,,,,7.0,,,,,,,,,,82.83,,,,,
Singapore,2005,,,,104.0,,25.0,,,,,,,,,,5.27,,,,,,,,,,76.82,,,,,
Singapore,2006,,,,125.0,,35.0,,,,,,,,,,7.79,,,,,,,,,,108.61,,,,,
Singapore,2007,,,,126.0,,30.0,,,,,,,,,,5.87,,,,,,,,,,103.75,,,,,
Singapore,2008,,,,110.0,,33.0,,,,,,,,,,5.27,,,,,,,,,,90.88,,,,,
Singapore,2009,,,,116.0,,22.0,,,,,,,,,,3.41,,,,,,,,,,75.83,,,,,
Singapore,2010,,,,113.0,,23.0,,,,,,,,,,4.77,,,,,,,,,,80.31,,,,,
Singapore,2011,,,,116.0,,29.0,,,,,,,,,,8.51,,,,,,,,,,99.49,,,,,
Singapore,2012,,,,112.0,,27.0,,,,,,,,,,3.12,,,,,,,,,,79.96,,,,,
Singapore,2013,,,,125.0,,36.0,,,,,,,,,,5.48,,,,,,,,,,110.81,,,,,
Singapore,2014,,,,89.0,,21.0,,,,,,,,,,2.54,,,,,,,,,,61.16,,,,,
Singapore,2015,,,,78.0,,14.0,,,,,,,,,,2.42,,,,,,,,,,49.95,,,,,
Singapore,2016,,,,111.0,,23.0,,,,,,,,,,2.97,,,,,,,,,,77.99,,,,,
Singapore,2017,,,,127.0,,24.0,,,,,,,,,,2.75,,,,,,,,,,78.19,,,,,
Singapore,2018,,,,108.0,,24.0,,,,,,,,,,3.23,,,,,,,,,,68.02,,,,,
Singapore,2019,,,,65.0,,19.0,,,,,,,,,,3.57,,,,,,,,,,51.05,,,,,
Singapore,2020,,,,120.0,,21.0,,,,,,,,,,2.36,,,,,,,,,,73.29,,,,,
Slovakia,1995,662.0,17488186.400000002,LO,68.5,10.606601717798211,4.0,1.4142135623730951,103.5,30.405591591021544,122.5,14.849242404917495,4.5,4.949747468305833,3.0,2.8284271247461903,1.58,0.1131370849898476,91.5,2.1213203435596424,5608.0,592.5554826343268,,,,,24.73,1.5132085117392122,50.2,1.9798989873223385,58.9,1.979898987322331
Slovakia,1996,,,,60.0,2.8284271247461903,3.5,0.7071067811865476,113.5,9.192388155425116,113.5,13.435028842544405,2.5,2.1213203435596424,-3.5,4.949747468305833,1.645,0.2050609665440988,92.0,0.0,6296.5,484.368145112785,,,,,24.39,1.0465180361560893,48.6,1.6970562748477105,56.85,2.050609665440984
Slovakia,1997,,,,53.0,9.899494936611664,2.5,0.7071067811865476,129.5,17.67766952966369,116.0,16.97056274847714,3.0,2.8284271247461903,5.5,4.949747468305833,1.425,0.0777817459305201,92.5,3.5355339059327378,6216.5,720.541810029092,,,,,21.585,3.740594872476836,49.1,2.6870057685088784,58.35,3.181980515339464
Slovakia,1998,,,,63.5,2.1213203435596424,3.0,1.4142135623730951,106.0,19.79898987322333,113.5,21.920310216782973,9.5,7.7781745930520225,4.0,7.071067811865476,1.41,0.4525483399593904,94.5,3.5355339059327378,5560.0,806.1017305526642,,,,,24.845,0.7141778489984153,50.25,2.899137802864841,59.1,3.3941125496954263
Slovakia,1999,,,,61.5,4.949747468305833,5.0,1.4142135623730951,108.5,13.435028842544405,136.0,18.384776310850235,2.5,2.1213203435596424,7.5,6.363961030678928,2.295,0.0494974746830585,92.5,3.5355339059327378,6008.0,804.6875169902911,,,,,26.13,0.5798275605729691,50.8,2.2627416997969467,59.1,2.8284271247461903
Slovakia,2000,,,,59.0,0.0,1.0,0.0,83.5,19.091883092036785,144.0,22.62741699796952,14.5,7.7781745930520225,6.0,5.656854249492381,1.12,0.0707106781186545,99.0,4.242640687119285,5543.5,727.6128778409574,,,,,19.165,2.453660530717319,52.4,2.6870057685088784,61.650000000000006,2.8991378028648485
Slovakia,2001,,,,62.5,9.192388155425116,1.5,2.1213203435596424,99.5,16.263455967290593,128.0,26.87005768508881,7.5,4.949747468305833,1.5,2.1213203435596424,1.105,0.2474873734152915,95.0,4.242640687119285,4989.0,659.0235200658623,,,,,21.175,1.590990257669732,50.55,1.9091883092036728,59.15,2.4748737341529163
Slovakia,2002,,,,60.5,3.5355339059327378,3.5,0.7071067811865476,84.5,14.849242404917495,126.5,7.7781745930520225,10.5,4.949747468305833,0.5,7.7781745930520225,1.5299999999999998,0.1414213562373095,96.0,1.4142135623730951,5597.0,497.80317395532944,,,,,25.14,0.5515432893255079,51.75,2.192031021678293,60.4,2.6870057685088784
Slovakia,2003,,,,42.0,5.656854249492381,1.0,1.4142135623730951,118.5,7.7781745930520225,142.0,16.97056274847714,18.0,16.97056274847714,0.0,9.899494936611664,1.17,0.5091168824543143,96.5,3.5355339059327378,6001.0,694.3788591251897,,,,,16.23,4.440630585851519,50.8,2.2627416997969467,60.25,3.323401871576776
Slovakia,2004,,,,60.66666666666666,9.073771725877464,2.0,1.0,101.5,7.7781745930520225,120.5,20.50609665440988,2.5,3.5355339059327378,5.5,3.5355339059327378,1.4866666666666666,0.2608320021265284,92.0,4.242640687119285,5867.0,620.8397538817887,,,,,22.78333333333333,3.451091614740665,50.05,2.050609665440984,58.150000000000006,2.757716446627537
Slovakia,2005,,,,63.66666666666666,4.163331998932264,3.6666666666666665,2.8867513459481287,117.5,10.606601717798211,129.5,9.192388155425116,5.5,2.1213203435596424,3.5,2.1213203435596424,1.5733333333333333,0.1250333288900736,95.0,2.8284271247461903,5833.5,574.8778131046631,,,,,25.89333333333333,1.570106153523809,49.95,1.6263455967290648,58.7,2.1213203435596424
Slovakia,2006,,,,53.333333333333336,9.29157324317757,1.6666666666666667,0.5773502691896257,101.0,2.8284271247461903,132.5,16.263455967290593,12.0,8.48528137423857,0.5,4.949747468305833,1.45,0.3157530680769389,94.5,2.1213203435596424,5983.5,446.1843789287115,,,,,22.75,2.548901724272633,51.0,1.979898987322331,59.75,2.333452377915605
Slovakia,2007,,,,58.66666666666666,10.692676621563626,1.6666666666666667,1.5275252316519468,83.0,28.284271247461906,130.33333333333334,8.504900548115385,15.0,7.0,15.5,3.5355339059327378,1.3266666666666669,0.5100326786916044,102.0,2.6457513110645907,4511.5,627.2037149124676,,,,,22.55333333333333,2.270183546177122,52.6,1.8384776310850224,61.66666666666666,1.6072751268321588
Slovakia,2008,,,,56.0,3.605551275463989,1.3333333333333333,0.5773502691896257,79.0,21.213203435596427,122.66666666666669,17.214335111567145,4.0,4.358898943540674,11.0,0.0,1.8866666666666667,1.2675304072618272,92.33333333333331,2.516611478423582,5582.5,562.1498910433053,,,,,21.766666666666666,3.382075299772808,52.5,2.1213203435596424,61.2,1.9
Slovakia,2009,,,,66.0,2.6457513110645907,1.6666666666666667,1.5275252316519468,77.5,6.363961030678928,154.0,22.62741699796952,8.5,6.363961030678928,2.0,2.8284271247461903,1.1333333333333333,0.1530795000427338,94.0,2.8284271247461903,5260.5,509.8239892355008,,,,,24.153333333333336,1.540043289434854,52.0,1.5556349186104066,60.7,1.9798989873223385
Slovakia,2010,,,,82.0,7.54983443527075,6.333333333333333,2.0816659994661326,98.5,6.363961030678928,106.5,16.263455967290593,8.5,4.949747468305833,4.0,1.4142135623730951,2.0866666666666664,0.2375570107012911,94.5,3.5355339059327378,5490.0,313.9554108468271,,,,,36.82,2.25381898119614,50.2,1.4142135623730951,58.15,1.7677669529663689
Slovakia,2011,,,,46.0,7.937253933193772,1.0,1.0,111.5,14.849242404917495,147.0,4.242640687119285,10.5,7.7781745930520225,7.0,0.0,1.2633333333333334,0.3987898360456711,96.0,2.8284271247461903,5770.0,548.7148622007609,,,,,17.453333333333333,4.155915462726996,51.25,1.7677669529663689,60.7,2.262741699796952
Slovakia,2012,,,,50.333333333333336,4.509249752822895,1.3333333333333333,1.1547005383792517,97.5,24.748737341529164,140.33333333333334,17.039170558842745,22.0,8.717797887081348,0.0,0.0,1.54,0.8809653795694813,98.0,1.7320508075688772,5602.0,654.780879378743,,,,,19.78333333333333,2.36646008488065,51.9,2.2627416997969543,61.2,1.96977156035922
Slovakia,2013,,,,61.333333333333336,5.507570547286102,4.0,1.0,94.0,12.727922061357855,134.0,7.071067811865476,14.5,7.7781745930520225,11.0,1.4142135623730951,2.1366666666666667,1.5274924986176963,100.0,4.242640687119285,5582.5,475.88286373854646,,,,,26.28333333333333,1.7919356387251566,51.55,1.62634559672906,60.05,2.050609665440984
Slovakia,2014,,,,61.0,1.7320508075688772,4.666666666666667,0.5773502691896258,53.5,9.192388155425116,138.0,16.97056274847714,5.0,4.242640687119285,6.5,0.7071067811865476,2.45,1.2757350822173072,92.5,2.1213203435596424,4765.0,439.8204178980326,,,,,27.73333333333333,0.6700248751601193,53.6,1.5556349186104066,62.35,2.050609665440984
Slovakia,2015,,,,49.66666666666666,2.309401076758502,2.0,0.0,85.0,12.727922061357855,129.0,14.142135623730953,30.0,7.071067811865476,12.5,7.7781745930520225,2.1,1.261942946412396,99.0,2.8284271247461903,5058.0,616.5971131946694,,,,,20.676666666666662,1.31758617681476,52.65,1.9091883092036803,61.9,2.2627416997969543
Slovakia,2016,,,,62.333333333333336,5.773502691896258,5.333333333333333,2.516611478423583,92.5,16.263455967290593,139.0,11.31370849898476,5.5,0.7071067811865476,8.0,4.242640687119285,1.5633333333333332,0.1955334583474995,94.5,0.7071067811865476,5118.5,480.1255044256658,,,,,27.593333333333334,3.5876501130034018,51.7,1.6970562748477156,60.55,2.333452377915607
Slovakia,2017,,,,56.66666666666666,6.658328118479393,0.6666666666666666,0.5773502691896258,96.0,9.899494936611664,137.0,15.556349186104043,19.0,11.31370849898476,-4.0,1.4142135623730951,1.2666666666666666,0.4834597535817572,99.0,2.8284271247461903,5764.5,514.06662992262,,,,,20.183333333333334,1.8903262505010423,51.400000000000006,1.838477631085027,60.7,2.5455844122715745
Slovakia,2018,,,,53.66666666666666,4.725815626252608,2.6666666666666665,0.5773502691896258,84.5,9.192388155425116,170.0,8.48528137423857,15.0,11.31370849898476,5.5,0.7071067811865476,1.6033333333333335,0.1234233905438241,93.5,3.5355339059327378,5160.5,449.01280605345767,,,,,20.55,1.981085560999323,53.8,1.555634918610399,62.9,2.2627416997969543
Slovakia,2019,,,,64.33333333333333,7.767453465154029,3.333333333333333,2.516611478423584,77.5,10.606601717798211,148.0,14.142135623730953,18.0,12.727922061357855,11.5,3.5355339059327378,1.913333333333333,0.7392789279651714,94.5,3.5355339059327378,4955.0,428.5067093990478,,,,,25.86,2.859003322838225,53.75,1.6263455967290572,63.25,2.192031021678293
Slovakia,2020,,,,62.66666666666666,10.408329997330664,3.0,1.0,80.0,12.727922061357855,133.5,20.50609665440988,7.5,9.192388155425116,16.0,2.8284271247461903,2.023333333333333,0.0850490054811538,92.5,3.5355339059327378,4918.0,569.9280656363574,,,,,24.46333333333333,3.550244123061585,52.7,1.6970562748477156,61.75,2.192031021678293
Slovakia,2021,,,,66.5,31.81980515339464,9.5,12.020815280171307,,,,,,,,,1.72,0.9050966799187806,,,,,,,,,31.94,22.10415797989148,,,,
Slovakia,2022,,,,54.333333333333336,4.163331998932266,2.6666666666666665,3.7859388972001824,,,,,,,,,1.2,0.21,,,,,,,,,22.396666666666665,7.400367108011152,,,,
Slovakia,2023,,,,75.66666666666667,6.658328118479393,4.666666666666667,3.055050463303893,,,,,,,,,2.15,1.2075181158061357,,,,,,,,,33.76666666666667,7.262040576403669,,,,
Slovenia,1995,781.0,20631833.2,SI,93.38888888888889,16.691452158616958,16.5,6.697233845138647,116.47368421052632,41.625804524827885,90.21052631578948,35.43472707727457,1.0,3.018461712712472,8.368421052631579,6.343943098348827,2.7983333333333333,0.6843996940213157,86.0,6.765927710061479,5987.705882352941,1819.0265172856152,,,,,57.44222222222223,16.707794783751318,48.2,5.428525480173126,56.45789473684211,6.422124586967019
Slovenia,1996,,,,95.16666666666669,12.310922935727106,17.0,7.661976399920662,124.27777777777776,44.264984907812725,82.88888888888889,33.06657969628032,0.7222222222222222,1.274434386908933,0.2222222222222222,7.9746329847730335,2.810555555555556,0.8891534124377375,86.61111111111111,8.074206490889146,6655.277777777777,1783.1338838439524,,,,,58.91611111111112,15.987139367735518,46.68888888888889,5.551140729498113,54.422222222222224,6.456511128133556
Slovenia,1997,,,,81.10526315789474,13.084744029433269,11.68421052631579,4.808009886047187,122.05263157894736,42.62429365229088,101.3157894736842,38.4997151960302,0.0526315789473684,0.2294157338705617,10.473684210526317,5.719056070644987,3.19,1.6229534120786635,83.15789473684211,6.256224970155164,6447.833333333333,1826.2675292068504,,,,,47.85631578947368,14.004487856289469,48.352631578947374,5.136510750505491,56.9421052631579,6.20737158451982
Slovenia,1998,,,,81.89473684210526,12.485078813626137,15.578947368421051,6.039828819076139,118.3157894736842,39.6359161361664,94.15789473684212,34.218680989409435,4.684210526315789,6.263231607999068,4.473684210526316,8.009497286573342,3.456842105263158,1.1991063924234902,89.78947368421052,7.299763674777584,5955.210526315789,1762.738166065869,,,,,54.502631578947366,16.335176713020708,48.805263157894736,5.329005919828503,57.61052631578947,6.5028109081844265
Slovenia,1999,,,,90.6842105263158,17.944521391032318,14.68421052631579,5.754733622360594,110.3157894736842,33.96411935423576,104.05263157894736,42.22883912447949,1.0526315789473684,1.68238204838412,3.947368421052632,8.73990645901206,2.905263157894737,0.9433767270411154,86.57894736842105,6.784916191029796,6409.736842105263,1743.3967752033598,,,,,55.45157894736842,16.327381658210403,48.88947368421052,5.400194928255639,56.96666666666667,6.511889578482805
Slovenia,2000,,,,83.89473684210526,16.676312997922484,16.526315789473685,9.674527958927516,95.0,36.46459470043054,117.3157894736842,41.86360476008692,7.578947368421052,6.954740904780823,2.526315789473684,7.42644240424887,3.0721052631578947,1.5151662136448136,91.89473684210526,7.866205755156431,5985.421052631579,1740.2357540092555,,,,,56.17368421052631,22.83110553864966,50.810526315789474,5.328215746470448,59.93684210526315,6.554151400814246
Slovenia,2001,,,,84.36842105263158,17.47127969082653,13.63157894736842,6.220133316861637,102.47368421052632,38.705969136344144,104.73684210526316,39.61038318598233,5.7368421052631575,6.870566087490397,1.4210526315789471,7.862115840985556,2.667894736842105,0.9048301187845424,89.6842105263158,8.138063048136125,5407.684210526316,1819.3859480797848,,,,,51.0078947368421,16.930525219570903,49.28947368421053,5.592246093857907,58.031578947368416,6.693699577594418
Slovenia,2002,,,,90.15789473684212,16.40888363016521,14.052631578947368,6.141603882180456,89.84210526315789,44.27472712494459,101.78947368421052,39.25073098734513,2.526315789473684,3.186227672911296,6.473684210526316,5.378645234759726,2.521578947368421,1.1671725720155943,89.47368421052632,7.611164468161456,6032.0,1720.498215956968,,,,,52.84157894736842,14.461054311939549,50.28421052631579,5.429882662728001,58.531578947368416,6.497097867644781
Slovenia,2003,,,,70.0,13.755806854642232,11.105263157894736,5.743544558333927,119.05555555555556,35.391046096305914,124.55555555555556,34.81585545192984,20.0,14.824463089176382,-1.1111111111111112,8.66968273311143,2.9105263157894736,1.1819685730180558,95.83333333333331,8.233718336636178,6013.222222222223,1791.838935630608,,,,,41.322631578947366,13.688724005994157,49.8,5.47851418242746,59.51111111111111,6.621967797893605
Slovenia,2004,,,,90.26315789473684,12.328116487945382,17.473684210526315,8.494236091822838,113.38888888888889,38.89070490624431,98.83333333333331,37.11072462716056,1.7222222222222223,2.6525360906910014,4.111111111111111,8.10148053926593,2.7468421052631578,1.0605661623846585,88.72222222222223,7.857596965062508,6406.764705882353,1826.5282139010253,,,,,57.47055555555556,17.68688662531459,48.2764705882353,5.552761634061549,56.6764705882353,6.59047887218417
Slovenia,2005,,,,90.21052631578948,13.243778192748229,14.210526315789474,5.769449688454032,127.05263157894736,32.75578606090588,92.42105263157896,35.10827029739366,2.736842105263158,3.694471925325397,-2.3684210526315788,8.635910338141604,2.5668421052631576,0.5836765907359139,89.3157894736842,6.984527595406446,6280.333333333333,1809.5733328767928,,,,,53.45368421052632,12.784806612419256,47.56842105263158,5.46718012137264,56.026315789473685,6.544449905179466
Slovenia,2006,,,,74.6842105263158,11.16070802004836,11.789473684210526,4.790951510323289,111.5,35.47202709012205,103.63157894736842,39.544925965168325,8.105263157894736,8.458360340463322,-0.1111111111111111,7.513821686723027,2.633157894736842,0.7759800443566612,91.3157894736842,7.746344166974277,6768.111111111111,1858.387912677794,,,,,44.666315789473686,11.487734140051924,48.91111111111111,5.354260413461732,57.99473684210527,6.41348177965851
Slovenia,2007,,,,79.47368421052632,13.570263327718653,12.36842105263158,4.399627841783761,94.05555555555556,45.95198545569344,117.66666666666669,41.30660109616437,7.111111111111111,5.004573072099849,12.11111111111111,7.0200459935554544,3.513157894736842,2.135126987198183,94.5,8.190740826940969,5001.578947368421,1748.6112367561695,,,,,47.76947368421053,10.944047328562892,50.68888888888889,5.512754077259375,60.0,6.7424031324150295
Slovenia,2008,,,,96.63157894736842,18.32487843317503,14.526315789473683,8.415385520003964,94.22222222222224,44.1835150993665,103.5,33.579142686039674,2.611111111111111,4.002041962458796,11.555555555555555,5.690262293367526,2.7794736842105263,1.0176250875019983,87.72222222222223,7.184997077698496,6072.555555555556,1835.6965731015384,,,,,57.37842105263158,19.023581057658674,50.30555555555556,5.636381006432513,58.84444444444445,6.7675890417421565
Slovenia,2009,,,,90.25,16.312329853922098,13.4,6.361065782927955,102.42105263157896,37.46007621377085,120.6842105263158,42.72008717164815,3.473684210526316,6.167733430727582,-1.1578947368421053,7.112298877412101,3.6005263157894736,1.7477333692026829,88.15789473684211,7.31257028756143,5973.705882352941,1961.1493685051723,,,,,54.72736842105263,17.734291278043873,49.857894736842105,5.598046860733731,58.55263157894737,6.837020827902284
Slovenia,2010,,,,103.25,17.408029000556343,15.85,8.380899336241344,111.35,37.85050232580526,92.2,32.37055191959117,5.25,4.27815749814653,1.95,7.563590069328328,4.0795,1.3080820632554084,90.9,8.136338242723197,6105.55,1809.1748475333632,,,,,63.9495,21.36238023279537,48.195,5.50879440435688,56.120000000000005,6.5611776863288
Slovenia,2011,,,,60.2,10.262860994355991,11.95,4.032434291565018,113.9,35.143165840077046,131.85,43.15123343971087,7.8,6.287832862382966,10.2,5.727128425310542,2.968,1.2328341332068966,92.45,6.886103473854541,6048.65,1770.8216135009493,,,,,39.6895,11.769498703718952,50.135000000000005,5.035795552055828,59.57000000000001,6.331383818142095
Slovenia,2012,,,,,,,,105.88888888888889,45.048430728618186,112.8,29.752310834622577,11.2,8.843076387773657,-1.8888888888888888,8.992280640144141,,,94.4,3.646916505762095,8045.0,3305.424783594387,,,,,,,49.85,2.212841310773701,59.44,3.4832456129305625
Slovenia,2013,,,,102.65,16.410122036814897,13.35,7.328926107878075,100.5,36.57364596191318,107.4,35.817373026595845,13.9,8.1104221448961,9.5,7.633030714908518,2.6005,0.8906323891660232,97.9,8.540306909313221,5931.333333333333,639.0532059226367,,,,,57.559000000000005,16.796769708237917,49.79,5.37596013456397,57.95,6.434978427968587
Slovenia,2014,,,,109.55,16.145636529643802,21.95,8.852445395125814,62.5,49.07084030685691,104.85,44.44070561759201,1.6,1.8467610337532772,7.2,8.847241615923368,3.5815,1.401718024801219,88.85,7.659016014853962,5192.55,1774.2721999382404,,,,,72.136,20.21569307037949,51.69500000000001,5.48696781378146,59.625,6.553092881669654
Slovenia,2015,,,,67.6,12.483251937991492,12.1,4.72284481619868,103.1,39.790107207432186,108.4,35.64651012666635,14.9,10.900989815029112,8.45,7.535704486327948,3.163,0.8624878336289125,92.7,7.787304107530274,5461.55,1812.906490897101,,,,,44.233,12.14549260122107,51.115,5.072762664725364,60.105,6.213268908257212
Slovenia,2016,,,,91.72222222222224,14.045328114005216,15.0,6.333849308187206,99.11111111111111,43.21613109624813,115.22222222222224,37.56963034397606,4.444444444444445,7.204755147263933,10.555555555555555,6.608570391119329,2.9855555555555555,1.5840648464972944,88.83333333333333,7.366458164026518,5489.666666666667,1752.9695477372445,,,,,55.547222222222224,17.318164827906447,50.65555555555555,5.605797652454236,59.53333333333333,6.701009581530588
Slovenia,2017,,,,75.70588235294117,15.05309231471375,19.352941176470587,8.674251959611475,105.58333333333331,47.69116238567655,112.07692307692308,41.41348721222258,13.076923076923077,11.06391686566093,1.0833333333333333,7.391128998927557,3.158823529411765,1.6221740132956652,94.3846153846154,9.412212470495106,5943.571428571428,1907.0232427402784,,,,,56.561764705882354,20.43520315390029,49.76666666666667,6.584048676133629,59.2,7.648420316204739
Slovenia,2018,,,,87.0,14.949916387726052,12.352941176470589,6.184063959794037,97.3529411764706,36.16963708774009,136.41176470588235,43.090107367482574,6.294117647058823,7.888002803960842,-0.4117647058823529,9.880908507884104,2.968235294117647,0.993505380547318,89.58823529411765,7.7059946107674175,5680.625,1981.9048707409413,,,,,50.89,15.250613102429693,51.57058823529412,5.8337128728069,60.3,6.848266203938044
Slovenia,2019,,,,90.70588235294116,15.607549078420162,17.235294117647058,8.004134960792967,95.875,41.91399925243753,117.375,38.82761045098363,7.5,6.841052550594828,10.6875,6.300462945953522,3.247058823529412,1.787224680565801,93.0625,6.932712311931026,5547.25,1876.3645878844195,,,,,59.56,18.203070139402318,51.11333333333334,5.879123679435163,60.5,6.948477051364084
Slovenia,2020,,,,81.72222222222223,12.484369312231316,15.833333333333334,6.793162652515352,100.05555555555556,41.25882753633703,116.58823529411764,45.50145440468004,3.5294117647058822,4.556830683968074,15.944444444444445,6.530221347678285,2.992777777777777,0.8792764776695705,89.17647058823529,7.576569920795678,5332.470588235294,1794.290915572467,,,,,54.34944444444445,16.161645035745522,50.87058823529412,5.519823899578039,60.3764705882353,6.803999688764389
Slovenia,2021,,,,82.66666666666667,11.666946775348878,12.166666666666666,6.2426427284679775,111.77777777777776,42.13641090770554,112.22222222222224,36.04010112206802,9.333333333333334,8.443584407528524,9.166666666666666,7.883340587817414,2.458333333333333,0.8694234059556536,91.05555555555556,8.170767277832402,5919.0,1879.9609038488009,,,,,49.46722222222222,12.604134618335532,49.605555555555554,5.663969946561823,58.92777777777778,6.875943191391406
Slovenia,2022,,,,78.44444444444444,10.376569886739029,10.944444444444445,4.56936373769043,102.94117647058825,37.09189700634644,132.41176470588235,40.21513835536534,14.235294117647058,11.020035230006672,12.294117647058824,7.57268698912705,3.0933333333333333,1.8162922801847787,95.29411764705884,8.708937262105762,5780.833333333333,1723.4190794839806,,,,,44.772777777777776,12.882447157711995,52.06470588235294,5.625271235290633,61.811764705882354,6.871943170688802
Slovenia,2023,,,,110.0,24.04163056034261,28.5,7.7781745930520225,,,,,,,,,4.345,1.0111626970967629,,,5291.882352941177,1864.1018240144815,,,,,93.53,31.28240399969287,,,,
Solomon Islands,1995,0.0,0.0,BP,73.0,,11.0,,,,,,,,,,5.16,,,,,,,,,,47.27,,,,,
Solomon Islands,1996,,,,,,,,,,333.0,,71.0,,,,,,95.0,,,,,,,,,,,,88.4,
Solomon Islands,2013,,,,,,,,,,334.0,,109.0,,,,,,93.0,,,,,,,,,,,,88.9,
Somalia,1995,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1995,8339.0,220293030.8,SF,39.57954545454545,16.333958414669826,4.556818181818182,4.6580987551295205,22.33333333333333,20.404247923737188,209.5,75.50938131561314,35.5,36.64696440361739,27.666666666666668,10.263202878893768,1.955,0.9279739393883364,99.5,5.686240703077328,1962.0,303.550654751394,,,,,21.52694736842105,12.943270663782156,62.5,2.487971060924949,73.9,5.360970061472083
South Africa,2000,,,,33.8,22.487774456357396,3.0,2.1213203435596424,17.666666666666668,18.556220879622373,250.16666666666663,78.24427561596225,43.833333333333336,45.23015218487184,27.666666666666668,14.364307617610162,1.968,0.8334086632619077,99.16666666666669,6.4316923641190025,1458.3333333333333,313.3326241126725,,,,,15.244,10.174358947864972,64.89999999999999,3.858756276314947,76.3,5.696314598053727
South Africa,2001,,,,,,,,15.0,12.675435561221027,254.0,22.286019533929032,46.75,45.71196050634159,29.0,12.83225103661344,,,100.75,2.5000000000000013,,,,,,,,,64.3,2.8284271247461903,76.775,3.1647801398096065
South Africa,2002,,,,,,,,,,243.33333333333331,17.559422921421234,41.0,42.0,,,,,99.33333333333331,2.081665999466131,,,,,,,,,,,76.26666666666667,2.888482877451985
South Africa,2004,,,,,,,,,,336.0,,173.0,,,,,,109.0,,,,,,,,,,,,88.4,
South Africa,2005,,,,,,,,19.5,21.920310216782973,292.75,43.39258769267704,108.25,47.62614828012024,26.5,4.949747468305833,,,105.0,2.8284271247461894,1597.5,573.46359954229,,,,,,,64.7,2.5455844122715745,82.725,4.072161588149468
South Africa,2006,,,,,,,,21.0,,283.5,26.16295090390226,90.5,0.7071067811865476,28.0,,,,102.5,0.7071067811865476,1794.0,,,,,,,,63.7,,80.3,0.9899494936611706
South Africa,2007,,,,,,,,11.8,16.099689437998485,270.42857142857144,44.15449068462965,76.14285714285714,58.72088944441201,33.2,9.311283477587825,,,103.28571428571428,5.345224838248489,1153.75,757.5858037212682,,,,,,,66.225,2.973634140239854,79.71428571428571,5.005140214961874
South Africa,2008,,,,,,,,5.0,10.0,267.2857142857143,50.34121666426126,78.14285714285714,51.317406310882376,30.75,3.862210075418822,,,103.0,3.958114029012639,1480.25,469.59441720134055,,,,,,,64.775,1.4522970311429635,79.32857142857142,5.2503061135246485
South Africa,2009,,,,,,,,8.5,14.45683229480096,292.0,28.13064758112287,92.0,72.79194094586754,35.75,10.874281585465774,,,101.75,6.238322424070967,1201.6666666666667,936.387918190604,,,,,,,66.23333333333333,3.3080709383768303,80.65,5.000333322222963
South Africa,2010,,,,,,,,18.75,17.727097901235837,280.0,24.26245384677046,76.75,39.936407783708674,26.0,7.874007874011811,,,104.0,3.829708431025352,1489.0,192.7200041511,,,,,,,65.56666666666666,1.6010413278030435,80.1,3.281259920619924
South Africa,2011,,,,,,,,46.0,18.384776310850235,262.6,45.396035069155545,74.8,64.04841918423904,23.5,2.1213203435596424,,,100.2,5.449770637375485,1936.5,283.5498192558056,,,,,,,63.5,1.131370849898472,79.06,5.729136060524311
South Africa,2012,,,,,,,,49.0,8.48528137423857,260.6,56.23433115099708,81.8,69.27986720541546,19.5,2.1213203435596424,,,102.6,6.34822809924155,1939.5,378.3021279348029,,,,,,,63.75,1.9091883092036777,79.4,6.319810123729985
South Africa,2013,,,,,,,,31.0,15.0996688705415,304.6666666666667,38.55299383100271,128.66666666666666,39.01709027251179,24.33333333333333,3.785938897200183,,,105.66666666666669,3.78593889720018,1820.0,270.1147904132612,,,,,,,64.35,1.9091883092036752,83.73333333333333,4.401514890731749
